road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar,severity_index,boundary_end_count,interior_severe_segment,warmstart_singleton_score,checkpoint_status,checkpoint_stage,checkpoint_generation
2446->12359,2446,12359,1,"(3273,)",0.24,1,0.24,88.9,0.637,False,5285.76,4017.5652379173953,825.4489148201526,600.0176289040517,0.0,873.4503251324767,0.16524592965486073,0.47174713017130504,0,True,0.03304918593097215,completed,completed,30
4304->4053,4304,4053,1,"(6401,)",0.24,1,0.24,127.0,0.564,False,5285.76,1750.7831588772303,550.8008775380772,333.09445408166073,0.0,577.44843386461,0.10924605617065664,0.5014306504852784,0,True,0.02184921123413133,completed,completed,30
5020->5019,5020,5019,1,"(8618,)",0.24,1,0.24,127.0,0.564,False,5285.76,4356.1132591054475,3033.5333255166897,759.7061523879901,0.0,3094.309817707729,0.5854049025509537,0.5609400336904464,0,True,0.11708098051019074,completed,completed,30
5805->10567,5805,10567,1,"(10279,)",0.24,1,0.24,127.0,0.564,False,5285.76,4875.717648474244,3778.0732555645495,1093.2752030064535,0.0,3865.535271805066,0.7313111590017454,0.5687438436343261,0,True,0.14626223180034909,completed,completed,30
5922->5904,5922,5904,1,"(10486,)",0.24,1,0.24,127.0,0.564,False,5285.76,1708.8517188279748,297.2485204824729,429.1541852595823,0.0,331.58085530323945,0.06273097062735339,0.4848078805732118,0,True,0.012546194125470679,completed,completed,30
6186->10577,6186,10577,1,"(10874,)",0.12,2,0.24,127.0,0.564,False,5285.76,7489.200372798591,1564.9499812819902,839.6463503674763,0.0,1632.1216893113883,0.30877710855418866,0.5479485074734864,0,True,0.061755421710837734,completed,completed,30
6919->6917,6919,6917,1,"(12262,)",0.12,2,0.24,127.0,0.564,False,5285.76,4252.22340735919,525.7191259441686,476.7349900136417,0.0,563.85792514526,0.10667490108239117,0.5103989792183852,0,True,0.021334980216478235,completed,completed,30
7562->7563,7562,7563,1,"(13707,)",0.24,1,0.24,152.4,0.509,False,5285.76,2790.8435022014887,1472.9441711017846,789.2951959186161,0.0,1536.0877867752738,0.2906086895309802,0.571580925215479,0,True,0.05812173790619604,completed,completed,30
8997->6236,8997,6236,1,"(16587,)",0.24,1,0.24,177.8,0.509,False,5285.76,2922.590048953481,2874.1687693934273,826.5552272848277,0.0,2940.2931875762133,0.5562668731792993,0.6081980718072202,0,True,0.11125337463585988,completed,completed,30
9635->10590,9635,10590,1,"(17603,)",0.12,2,0.24,177.8,0.509,False,5285.76,1456.3354258277518,613.4612296663288,183.87274990665242,0.0,628.171049658861,0.118842143733136,0.5550253275945963,0,True,0.0237684287466272,completed,completed,30
10344->8811,10344,8811,1,"(19106,)",0.25,1,0.25,177.8,0.509,False,5506.0,2992.593726232819,3128.6237526949185,881.6181117481884,0.0,3199.1532016347737,0.5810303671694104,0.6109491371887584,0,True,0.11620607343388208,completed,completed,30
10346->6375,10346,6375,1,"(19113,)",0.25,1,0.25,127.0,0.564,False,5506.0,3459.9494576685875,1606.704337602691,685.6990743379564,0.0,1661.5602635497276,0.3017726595622462,0.5400591957611163,0,True,0.060354531912449244,completed,completed,30
12086->6954,12086,6954,1,"(25049,)",0.25,1,0.25,203.2,0.463,False,5506.0,310.62142445070714,451.44565580202067,100.08222295801782,0.0,459.4522336386621,0.08344573803826047,0.5620132077614668,0,True,0.016689147607652093,completed,completed,30
12135->10594,12135,10594,1,"(25227,)",0.25,1,0.25,228.6,0.463,False,5506.0,908.9668760764705,2412.38044332752,261.4902923855703,0.0,2433.2996667183656,0.44193600921147214,0.6398478718585446,0,True,0.08838720184229443,completed,completed,30
12135->6802,12135,6802,1,"(25226,)",0.25,1,0.25,203.2,0.463,False,5506.0,1073.8329196941352,1638.595505842819,308.9187202905806,0.0,1663.3090034660654,0.3020902657947812,0.6134910508470104,0,True,0.06041805315895624,completed,completed,30
12185->4386,12185,4386,1,"(25370,)",0.25,1,0.25,152.4,0.509,False,5506.0,1025.1159422295543,502.3976937323773,269.64210409002385,0.0,523.9690620595792,0.09516328769698133,0.5289154134554772,0,True,0.01903265753939627,completed,completed,30
12317->12318,12317,12318,1,"(25777,)",0.25,1,0.25,107.95,0.564,False,5506.0,2947.1132073454037,488.68345063430513,688.3614420013907,0.0,543.7523659944164,0.09875633236367898,0.4926318403193448,0,True,0.0197512664727358,completed,completed,30
1898->7021,1898,7021,1,"(1753,)",0.25,1,0.25,127.0,0.564,False,5506.0,3561.8120731302733,1422.3926752139348,831.9375342239996,0.0,1488.9476779518548,0.2704227529879867,0.537135512438058,0,True,0.05408455059759734,completed,completed,30
2425->6379,2425,6379,1,"(3220,)",0.25,1,0.25,127.0,0.564,False,5506.0,5104.9519176662425,5082.619653090611,1043.3245481730385,0.0,5166.085616944454,0.9382647324635769,0.5778146058396121,0,True,0.18765294649271538,completed,completed,30
2753->2867,2753,2867,1,"(4084,)",0.25,1,0.25,63.5,0.637,False,5506.0,2297.5862411803937,21.637334720637078,390.94865885085136,0.0,52.913227428705184,0.009610103056430291,0.3663718971750368,1,False,0.012012628820537864,completed,completed,30
4384->4385,4384,4385,1,"(6613,)",0.25,1,0.25,127.0,0.564,False,5506.0,3336.8298863942964,1208.0716380788774,779.3881234649535,0.0,1270.4226879560738,0.2307342331921674,0.5317365239502566,0,True,0.046146846638433485,completed,completed,30
4385->4384,4385,4384,1,"(6616,)",0.25,1,0.25,127.0,0.564,False,5506.0,2806.2559131166486,840.5493530686805,655.4612025636744,0.0,892.9862492737744,0.16218420800468114,0.5194392414142351,0,True,0.03243684160093623,completed,completed,30
4385->7006,4385,7006,1,"(6617,)",0.25,1,0.25,127.0,0.564,False,5506.0,3562.603551052333,1423.2231507526678,832.1224008529379,0.0,1489.792942820903,0.270576270036488,0.5371546972678058,0,True,0.0541152540072976,completed,completed,30
4386->7895,4386,7895,1,"(6623,)",0.25,1,0.25,152.4,0.509,False,5506.0,773.0375340905514,377.64935616691326,203.33647994917536,0.0,393.9162745628473,0.0715430938181706,0.5174280419307572,0,True,0.014308618763634122,completed,completed,30
4971->8703,4971,8703,1,"(8455,)",0.25,1,0.25,127.0,0.564,False,5506.0,638.0695076968626,194.0285844998846,130.40545563554633,0.0,204.4610209507283,0.03713422102265316,0.45984285128268154,0,True,0.007426844204530632,completed,completed,30
5896->5884,5896,5884,1,"(10451,)",0.25,1,0.25,127.0,0.564,False,5506.0,4104.695876270584,2227.1738141026767,925.6796907175733,0.0,2301.2281893600825,0.4179491807773488,0.5515429565458276,0,True,0.08358983615546978,completed,completed,30
5992->5972,5992,5972,1,"(10612,)",0.25,1,0.25,127.0,0.564,False,5506.0,2805.1570856486755,1029.4436084598196,573.3039793794482,0.0,1075.3079268101756,0.19529748035055858,0.5249207360311187,0,True,0.03905949607011172,completed,completed,30
6258->6675,6258,6675,1,"(10985,)",0.25,1,0.25,203.2,0.463,False,5506.0,1083.08897523409,1583.3943888806473,348.97126782042375,0.0,1611.312090306281,0.2926465837824702,0.6126463852709058,0,True,0.058529316756494046,completed,completed,30
6285->6286,6285,6286,1,"(11042,)",0.25,1,0.25,127.0,0.564,False,5506.0,4326.584940281081,2262.910208883155,1131.8346203775309,0.0,2353.4569785133576,0.4274349761193893,0.5527798420670893,0,True,0.08548699522387787,completed,completed,30
6286->6285,6286,6285,1,"(11045,)",0.25,1,0.25,127.0,0.564,False,5506.0,4493.623116301131,2607.85034727318,1175.5318072243758,0.0,2701.89289185113,0.49071792441902107,0.5572719374895608,0,True,0.09814358488380422,completed,completed,30
6305->6287,6305,6287,1,"(11060,)",0.25,1,0.25,127.0,0.564,False,5506.0,4226.240197267166,2077.7684873318044,1105.5844356050907,0.0,2166.2152421802116,0.3934281224446443,0.5500747894240607,0,True,0.07868562448892887,completed,completed,30
6379->2425,6379,2425,1,"(11261,)",0.25,1,0.25,127.0,0.564,False,5506.0,4205.990954657599,2618.871117421829,859.5994013581469,0.0,2687.6390695304804,0.4881291444842863,0.5563946245784297,0,True,0.09762582889685727,completed,completed,30
6379->6759,6379,6759,1,"(11263,)",0.25,1,0.25,127.0,0.564,False,5506.0,4262.264806218305,2429.282864715512,995.5432797381328,0.0,2508.9263270945626,0.45567132711488606,0.5545065337865782,0,True,0.09113426542297721,completed,completed,30
6743->10346,6743,10346,1,"(11970,)",0.25,1,0.25,127.0,0.564,False,5506.0,3720.615426923825,1911.2065953136098,737.3583300630854,0.0,1970.1952617186566,0.35782696362489225,0.5458838348372401,0,True,0.07156539272497846,completed,completed,30
6759->6379,6759,6379,1,"(12009,)",0.25,1,0.25,127.0,0.564,False,5506.0,4053.288168734352,2064.308429928966,946.7323079829524,0.0,2140.0470145676018,0.38867544761489314,0.5492602865320554,0,True,0.07773508952297864,completed,completed,30
6773->6779,6773,6779,1,"(12028,)",0.25,1,0.25,177.8,0.509,False,5506.0,725.6126804091178,636.7715805755261,190.862049686184,0.0,652.0405445504208,0.11842363685986575,0.5485380276789054,0,True,0.02368472737197315,completed,completed,30
6802->12135,6802,12135,1,"(12055,)",0.25,1,0.25,203.2,0.463,False,5506.0,1001.81736666045,1526.678641409175,288.20138887321156,0.0,1549.7347525190319,0.28146290456211986,0.6106458375562743,0,True,0.05629258091242398,completed,completed,30
7006->4385,7006,4385,1,"(12351,)",0.25,1,0.25,127.0,0.564,False,5506.0,2857.7425482059657,869.4597479220349,667.487009473822,0.0,922.8587086799407,0.1676096456011516,0.5206088800722091,0,True,0.033521929120230325,completed,completed,30
8300->5795,8300,5795,1,"(15252,)",0.25,1,0.25,127.0,0.564,False,5506.0,2566.2638478397384,720.38749568562,599.405913031139,0.0,768.3399687281111,0.1395459441932639,0.5140267596516825,0,True,0.027909188838652784,completed,completed,30
8481->8478,8481,8478,1,"(15532,)",0.25,1,0.25,127.0,0.564,False,5506.0,1912.9876527655822,607.4841015700121,390.9668515339659,0.0,638.7614496927293,0.11601188697652186,0.5053738390285729,0,True,0.023202377395304372,completed,completed,30
10334->5614,10334,5614,1,"(19051,)",0.26,1,0.26,127.0,0.564,False,5726.24,3818.1749810717365,1529.4522690382014,1038.7879580503013,0.0,1612.5553056822255,0.2816080544444916,0.5402487070976292,0,True,0.056321610888898324,completed,completed,30
10859->12522,10859,12522,1,"(21427,)",0.26,1,0.26,127.0,0.564,False,5726.24,1751.6979677227398,331.7106172144518,476.57395589051964,0.0,369.8365336856934,0.06458627889953851,0.4882957973788087,0,True,0.012917255779907703,completed,completed,30
11861->2058,11861,2058,1,"(24596,)",0.13,2,0.26,127.0,0.564,False,5726.24,3902.8247004047585,510.5836057742443,474.0259371834466,0.0,548.50568074892,0.0957881054145338,0.5086499691747074,0,True,0.01915762108290676,completed,completed,30
4364->7424,4364,7424,1,"(6555,)",0.26,1,0.26,127.0,0.564,False,5726.24,3814.706436394718,2061.3797027371365,810.8158530556975,0.0,2126.2449709815924,0.3713160766893446,0.5484079025751846,0,True,0.07426321533786892,completed,completed,30
5243->10553,5243,10553,1,"(9230,)",0.26,1,0.26,127.0,0.564,False,5726.24,3548.741223042857,1465.1105302176593,862.0399393802965,0.0,1534.073725368083,0.26790245001398527,0.5379773353049344,0,True,0.053580490002797056,completed,completed,30
5292->10550,5292,10550,1,"(9408,)",0.26,1,0.26,127.0,0.564,False,5726.24,4772.325978370616,4130.453583394658,1014.3578867026746,0.0,4211.602214330872,0.7354917387903532,0.5710438615370956,0,True,0.14709834775807065,completed,completed,30
8953->4468,8953,4468,1,"(16448,)",0.26,1,0.26,63.5,0.637,False,5726.24,3404.1799590630935,183.62528956130345,688.4710811493745,0.0,238.7029760532534,0.04168581408625091,0.4147559352523739,1,False,0.05210726760781364,completed,completed,30
10285->12360,10285,12360,1,"(18857,)",0.27,1,0.27,63.5,0.637,False,5946.4800000000005,4877.298591013231,1165.7684804814091,754.7747919555899,0.0,1226.1504638378563,0.2061976940707538,0.4669429094357251,0,True,0.04123953881415077,completed,completed,30
10539->12323,10539,12323,1,"(19953,)",0.27,1,0.27,88.9,0.637,False,5946.4800000000005,5290.728493462889,2172.3171943740226,972.2705618330585,0.0,2250.098839320667,0.37839172742877586,0.5026958849628742,0,True,0.07567834548575518,completed,completed,30
10595->6866,10595,6866,1,"(20219,)",0.27,1,0.27,228.6,0.463,False,5946.4800000000005,1261.4245736296311,3234.6209157341295,609.6464964352008,0.0,3283.3926354489454,0.5521573494653887,0.6522700607777443,0,True,0.11043146989307775,completed,completed,30
12360->10285,12360,10285,1,"(25931,)",0.27,1,0.27,63.5,0.637,False,5946.4800000000005,4885.217844232137,1173.8724184694668,756.0003172313557,0.0,1234.3524438479753,0.20757699409532618,0.46715748640607574,0,True,0.04151539881906524,completed,completed,30
12588->4518,12588,4518,1,"(26666,)",0.27,1,0.27,127.0,0.564,False,5946.4800000000005,2192.519703143104,870.8372352456825,442.46300477829647,0.0,906.2342756279462,0.15239844002299616,0.5171843662573611,0,True,0.030479688004599232,completed,completed,30
2745->3979,2745,3979,1,"(4054,)",0.27,1,0.27,127.0,0.564,False,5946.4800000000005,3400.2386250007867,1616.0154165466813,750.5176705032989,0.0,1676.0568301869453,0.2818569691963893,0.5401260552922689,0,True,0.05637139383927786,completed,completed,30
4518->12588,4518,12588,1,"(7014,)",0.27,1,0.27,127.0,0.564,False,5946.4800000000005,2148.203083316121,848.9285530981304,433.5196576593837,0.0,883.610125710881,0.14859381107998024,0.5162154260220231,0,True,0.02971876221599605,completed,completed,30
5904->5902,5904,5902,1,"(10466,)",0.27,1,0.27,127.0,0.564,False,5946.4800000000005,2728.227763716105,671.977605599532,770.8007336271841,0.0,733.6416642897068,0.12337410775613586,0.5133297129791893,0,True,0.024674821551227175,completed,completed,30
6258->10581,6258,10581,1,"(10986,)",0.27,1,0.27,152.4,0.509,False,5946.4800000000005,1925.4910296643159,940.1672042091933,612.6296299262361,0.0,989.1775746032922,0.1663467420395414,0.5545381920461034,0,True,0.03326934840790828,completed,completed,30
6866->10595,6866,10595,1,"(12113,)",0.27,1,0.27,228.6,0.463,False,5946.4800000000005,1280.8557769957133,3286.595117247478,619.0375970220283,0.0,3336.11812500924,0.5610240217757799,0.6529073096678679,0,True,0.112204804355156,completed,completed,30
12591->7546,12591,7546,1,"(26678,)",0.28,1,0.28,177.8,0.509,False,6166.72,1350.2115029795602,1340.5093388237929,397.7723087777784,0.0,1372.331123526015,0.2225382575382075,0.5772726921328104,0,True,0.0445076515076415,completed,completed,30
5902->10573,5902,10573,1,"(10461,)",0.28,1,0.28,127.0,0.564,False,6166.72,3309.7529626845894,1084.8267604397545,969.7311400428833,0.0,1162.4052516431852,0.1884965186749496,0.5290235237721665,0,True,0.03769930373498992,completed,completed,30
6262->8687,6262,8687,1,"(10996,)",0.28,1,0.28,152.4,0.509,False,6166.72,720.9488869433716,409.2369628406972,205.0676958144305,0.0,425.64237850585164,0.06902249145507687,0.51895241774555,0,True,0.013804498291015375,completed,completed,30
7546->12591,7546,12591,1,"(13655,)",0.28,1,0.28,177.8,0.509,False,6166.72,1479.1601036686545,1475.5960234260192,435.7605665407856,0.0,1510.456868749282,0.24493683331646027,0.5810990025883416,0,True,0.04898736666329206,completed,completed,30
10549->5020,10549,5020,1,"(19996,)",0.29,1,0.29,127.0,0.564,False,6386.959999999999,3758.1771687068863,2444.1464816287616,791.9732020188311,0.0,2507.504337790268,0.3925974701251093,0.5531178577686181,0,True,0.07851949402502187,completed,completed,30
11080->2753,11080,2753,1,"(22410,)",0.29,1,0.29,63.5,0.637,False,6386.959999999999,4091.3505019181493,508.90402848204724,717.8274455615393,0.0,566.3302241269704,0.08866976216024063,0.44222435152808776,0,True,0.017733952432048127,completed,completed,30
10340->5992,10340,5992,1,"(19082,)",0.3,1,0.3,127.0,0.564,False,6607.2,3647.1700017127305,1901.2749143743004,986.9996611531557,0.0,1980.2348872665527,0.2997086341062103,0.5458166782138384,0,True,0.05994172682124206,completed,completed,30
10585->6286,10585,6286,1,"(20170,)",0.3,1,0.3,127.0,0.564,False,6607.2,4478.129076965935,3088.5711355455483,1405.7742798411466,0.0,3201.03307793284,0.48447649199855314,0.5622430608537772,0,True,0.09689529839971063,completed,completed,30
10618->6550,10618,6550,1,"(20328,)",0.15,2,0.3,177.8,0.509,False,6607.2,1727.4636896863178,817.8697067724573,318.06925186349326,0.0,843.3152469215368,0.12763579835959812,0.5655788506876727,0,True,0.025527159671919625,completed,completed,30
10898->1910,10898,1910,1,"(21603,)",0.3,1,0.3,107.95,0.564,False,6607.2,3000.4564002579996,1127.0852205014658,619.6732060322311,0.0,1176.6590769840443,0.17808740116600744,0.5156141444167692,0,True,0.035617480233201486,completed,completed,30
12336->10543,12336,10543,1,"(25851,)",0.15,2,0.3,127.0,0.564,False,6607.2,2502.0717821788803,460.00021612137834,306.8165522896852,0.0,484.5455403045532,0.07333598805917078,0.5001469326669007,0,True,0.014667197611834158,completed,completed,30
1910->10898,1910,10898,1,"(1795,)",0.3,1,0.3,107.95,0.564,False,6607.2,3600.3492116629245,1668.8422467954888,743.5668582402798,0.0,1728.3275954547112,0.2615824548151579,0.5289565049239446,0,True,0.052316490963031585,completed,completed,30
1952->1954,1952,1954,1,"(1944,)",0.3,1,0.3,127.0,0.564,False,6607.2,4396.654980844161,4442.602433205946,734.1478359503187,0.0,4501.3342600819715,0.6812771310210031,0.5721161325625604,0,True,0.1362554262042006,completed,completed,30
1954->1952,1954,1952,1,"(1952,)",0.3,1,0.3,127.0,0.564,False,6607.2,5040.376349776639,6802.127675240053,841.6356083627035,0.0,6869.458523909069,1.0396928387076325,0.586097188649815,0,True,0.20793856774152653,completed,completed,30
4459->12462,4459,12462,1,"(6864,)",0.3,1,0.3,127.0,0.564,False,6607.2,2941.352296080151,1341.7904832603379,721.366650613657,0.0,1399.4998153094305,0.2118143563551021,0.5332194994335445,0,True,0.042362871271020425,completed,completed,30
5024->12127,5024,12127,1,"(8634,)",0.15,2,0.3,127.0,0.564,False,6607.2,3919.9482749672793,750.1558499443051,480.6836572178627,0.0,788.6105425217341,0.1193562390304114,0.5194125950027785,0,True,0.023871247806082282,completed,completed,30
6286->10585,6286,10585,1,"(11047,)",0.3,1,0.3,127.0,0.564,False,6607.2,4317.049651353823,2693.5601780614434,1355.208226552992,0.0,2801.9768361856827,0.4240793128989107,0.557909646649601,0,True,0.08481586257978214,completed,completed,30
6479->6468,6479,6468,1,"(11539,)",0.3,1,0.3,127.0,0.564,False,6607.2,3637.3978785101745,2168.3081839259544,865.0393500166015,0.0,2237.5113319272823,0.338647434908476,0.5493960312204323,0,True,0.0677294869816952,completed,completed,30
