rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
290,final,user-specified station warm start rank 8: repairs=C4+C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2 / initial BIHMH population,14999832.8,167.19999999925494,4,C4;C5;C6;C7,409,1078515.3612064177,19712.551206417575,1058802.81,35076856.86650512,35005196.583179325,8210.431595710379,63449.85173008526,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9692145080363652,0.0,0,0
291,final,user-specified station warm start rank 2: repairs=C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / initial roads=boundary_first / initial BIHMH population,14999854.32,145.67999999970198,3,C5;C6;C7,82,1078515.3612064177,19712.55120641756,1058802.81,36192239.36892685,36104826.06080863,16561.45663045712,70851.8514877693,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9812609449717864,0.0,0,0
292,screen,BIHMH gen 8 screen / crossover_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1041,1078513.9610239652,19711.151023965023,1058802.81,33645791.53253819,33565005.59178877,19883.335304380937,60902.6054450435,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9806767337814533,0.0,0,0
293,screen,BIHMH gen 11 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1040,1078513.9610239652,19711.151023965023,1058802.81,33651133.725962274,33569558.09656035,20658.250960355188,60917.37844156431,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9805663939453411,0.0,0,0
294,screen,BIHMH gen 14 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1041,1078513.9610239652,19711.151023965023,1058802.81,33651619.27364834,33570168.85785109,20582.798224443774,60867.61757280313,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9815810424121649,0.0,0,0
295,screen,BIHMH gen 14 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1041,1078513.9610239652,19711.151023965023,1058802.81,33655904.809301786,33574487.4871165,20510.600760864392,60906.72142442495,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9811275636591053,0.0,0,0
296,screen,BIHMH gen 1 screen / swap_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1041,1078513.9610239652,19711.151023965023,1058802.81,33657030.66809926,33568298.232692525,27719.46871363987,61012.96669309783,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.986665515670961,0.0,0,0
297,screen,BIHMH gen 20 screen / swap_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1065,1078513.9610239652,19711.151023965023,1058802.81,33658518.125131294,33577485.56163553,20153.932861929246,60878.63063383334,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9810579880882924,0.0,0,0
298,screen,BIHMH gen 5 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1013,1078513.9610239652,19711.151023965023,1058802.81,33658967.96607385,33577570.73053438,20512.476378263986,60884.759161206704,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9813886767051017,0.0,0,0
299,screen,BIHMH gen 28 screen / swap_fix,14999356.72,643.2799999993294,3,C4;C5;C7,1066,1078513.9610239652,19711.151023965023,1058802.81,33660189.903113104,33579122.2704972,20187.641368736826,60879.99124716198,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9811557133833458,0.0,0,0
300,screen,BIHMH gen 17 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1066,1078513.9610239652,19711.151023965023,1058802.81,33660871.11168398,33579710.90360591,20278.438059879343,60881.77001819166,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9813374416449754,0.0,0,0
301,screen,BIHMH gen 29 screen / add_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1066,1078513.9610239652,19711.151023965023,1058802.81,33660978.4749769,33579766.30555203,20333.28111223285,60878.888312637966,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9814667990266319,0.0,0,0
302,screen,BIHMH gen 30 screen / add_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1065,1078513.9610239652,19711.151023965023,1058802.81,33661489.79867953,33580382.885730565,20209.204712552033,60897.708236409955,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9812365734626256,0.0,0,0
303,screen,BIHMH gen 23 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1066,1078513.9610239652,19711.151023965023,1058802.81,33662240.770824105,33581162.21277221,20206.376759027014,60872.18129285842,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.981183368182309,0.0,0,0
304,screen,BIHMH gen 21 screen / add_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1066,1078513.9610239652,19711.151023965023,1058802.81,33662662.57491445,33580917.5764846,20819.809859759604,60925.18857008771,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9817201696569505,0.0,0,0
305,screen,BIHMH gen 24 screen / add_fix,14999356.72,643.2799999993294,3,C4;C5;C7,1065,1078513.9610239652,19711.151023965023,1058802.81,33663934.17467977,33581404.31882745,21621.000047798727,60908.85580452809,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9814602232545591,0.0,0,0
306,screen,BIHMH gen 17 screen / swap_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1065,1078513.9610239652,19711.151023965023,1058802.81,33666763.10032631,33582464.2617764,23311.96111518816,60986.87743471194,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9818369627083771,0.0,0,0
307,screen,BIHMH gen 25 screen / crossover_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1097,1078513.9610239652,19711.151023965023,1058802.81,33667502.04954757,33574447.21455407,32048.503355165107,61006.33163832854,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9899177328922928,0.0,0,0
308,screen,BIHMH gen 30 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1056,1078513.9610239652,19711.151023965023,1058802.81,33668593.98684782,33587423.99595536,20246.699863297115,60923.29102915869,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9812952222759848,0.0,0,0
309,screen,BIHMH gen 28 screen / swap_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1066,1078513.9610239652,19711.151023965023,1058802.81,33668909.18106539,33587510.26611572,20521.319499874426,60877.59544979453,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9814278307125367,0.0,0,0
310,screen,BIHMH gen 28 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1066,1078513.9610239652,19711.151023965023,1058802.81,33668945.420247376,33585731.58467814,22289.242938882733,60924.59263035002,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9817409080869719,0.0,0,0
311,screen,BIHMH gen 30 screen / add_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1066,1078513.9610239652,19711.151023965023,1058802.81,33669136.13754464,33587921.74511607,20294.184155675648,60920.208272894786,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9812790294870749,0.0,0,0
312,screen,BIHMH gen 19 screen / add_fix,14999356.72,643.2799999993294,3,C4;C5;C7,1065,1078513.9610239652,19711.151023965023,1058802.81,33669333.41421585,33587777.29046428,20679.421277056426,60876.70247450991,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9816756526010129,0.0,0,0
313,screen,BIHMH gen 7 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1022,1078513.9610239652,19711.151023965023,1058802.81,33669477.92155615,33576827.68233528,31609.6630794786,61040.57614139816,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9897112442785498,0.0,0,0
314,screen,BIHMH gen 21 screen / swap_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1066,1078513.9610239652,19711.151023965023,1058802.81,33669745.39368229,33588411.50841959,20459.152716288656,60874.7325464179,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9813064922312569,0.0,0,0
315,screen,BIHMH gen 16 screen / remove_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1039,1078513.9610239652,19711.151023965023,1058802.81,33673878.45458402,33568122.038191885,44686.893367337776,61069.52302480037,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9942448768327191,0.0,0,0
316,screen,BIHMH gen 26 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1005,1078513.9610239652,19711.151023965023,1058802.81,33684061.0023543,33603007.17196627,20129.08257182926,60924.747816208685,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.981546477589093,0.0,0,0
317,screen,BIHMH gen 23 screen / mip_intensify,14999356.72,643.2799999993294,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33684219.309328265,33603325.25888275,19968.88215324642,60925.16829226671,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9813053035871194,0.0,0,0
318,screen,BIHMH gen 25 screen / mip_intensify,14999356.72,643.2799999993294,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33684242.49546038,33603136.98750593,20182.036329623672,60923.47162482797,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9816151607971357,0.0,0,0
319,screen,BIHMH gen 29 screen / mip_intensify,14999797.2,202.80000000074506,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33684378.106081605,33603291.55300586,20162.192985274167,60924.36009047452,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9815692098478447,0.0,0,0
320,screen,BIHMH gen 28 screen / mip_intensify,14999576.96,423.03999999910593,3,C4;C5;C7,1007,1078513.9610239652,19711.151023965023,1058802.81,33684750.08266596,33603651.10874477,20175.229306736775,60923.74461445169,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9815266675419398,0.0,0,0
321,screen,BIHMH gen 27 screen / mip_intensify,14999797.2,202.80000000074506,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33685147.76006205,33603811.37195504,20409.51705708915,60926.871049920344,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9817164493212871,0.0,0,0
322,screen,BIHMH gen 26 screen / remove_fix,14999356.72,643.2799999993294,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33686889.64249062,33605684.30929967,20279.240465851533,60926.09272509614,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9816556892582183,0.0,0,0
323,screen,BIHMH gen 24 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33687082.93132908,33606011.302652374,20145.17573556302,60926.452941138865,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9815357733901531,0.0,0,0
324,screen,BIHMH gen 29 screen / crossover_fix,14999576.96,423.03999999910593,3,C4;C5;C7,1022,1078513.9610239652,19711.151023965023,1058802.81,33687107.29185254,33606205.917207964,19978.086705556263,60923.28793901801,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9812672270602674,0.0,0,0
325,screen,BIHMH gen 22 screen / mip_intensify,14999356.72,643.2799999993294,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33687650.295095704,33606670.49263332,20058.850101810793,60920.9523605729,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9814578380548086,0.0,0,0
326,screen,BIHMH gen 22 screen / mip_intensify,14999576.96,423.03999999910593,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33688428.23691621,33607142.61022798,20356.654550236643,60928.97213799067,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9816211045444232,0.0,0,0
327,screen,BIHMH gen 25 screen / remove_fix,14999356.72,643.2799999993294,3,C4;C5;C7,1007,1078513.9610239652,19711.151023965023,1058802.81,33688446.8633108,33607253.50921944,20273.186651766515,60920.16743959424,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9815600872021725,0.0,0,0
328,screen,BIHMH gen 29 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33688790.272281304,33607825.75037509,20043.01646368137,60921.50544253336,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.981368902379996,0.0,0,0
329,screen,BIHMH gen 27 screen / mip_intensify,14999797.2,202.80000000074506,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33689166.235582285,33608133.106121376,20112.125314118224,60921.004146791354,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9813688755685722,0.0,0,0
330,screen,BIHMH gen 26 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,1006,1078513.9610239652,19711.151023965023,1058802.81,33689199.25306743,33608317.9107567,19961.97001809389,60919.37229262928,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9813167142281243,0.0,0,0
331,screen,BIHMH gen 23 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,996,1078513.9610239652,19711.151023965023,1058802.81,33689327.7707453,33608258.40264502,20142.51874239769,60926.849357882325,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9812893374360796,0.0,0,0
332,screen,BIHMH gen 27 screen / mip_intensify,14999576.96,423.03999999910593,3,C4;C5;C7,942,1078513.9610239652,19711.151023965023,1058802.81,33691135.66227815,33599692.14518781,30399.437422728093,61044.07966761588,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9890690059076175,0.0,0,0
333,screen,BIHMH gen 21 screen / add_fix,14999797.2,202.80000000074506,3,C4;C5;C7,991,1078513.9610239652,19711.151023965023,1058802.81,33697028.44597611,33615768.3892884,20338.66065051506,60921.39603719485,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9815635422282804,0.0,0,0
334,screen,BIHMH gen 21 screen / add_fix,14999576.96,423.03999999910593,3,C4;C5;C7,994,1078513.9610239652,19711.151023965023,1058802.81,33699847.49620868,33618618.240774035,20306.16859712769,60923.08683752034,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9815097853518544,0.0,0,0
335,screen,BIHMH gen 10 screen / crossover_fix,14999704.8,295.19999999925494,4,C1;C4;C5;C7,1840,1078513.9610239652,19711.151023965023,1058802.81,33703267.422864504,33620125.68743235,18172.780604664757,64968.954827490736,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9805206007963508,0.0,0,0
336,screen,BIHMH gen 4 screen / crossover_fix,14999925.040000001,74.95999999903142,4,C1;C4;C5;C7,975,1078513.9610239652,19711.151023965023,1058802.81,33728497.05312291,33645739.74810507,17946.74556321021,64810.55945462641,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9833515727366033,0.0,0,0
337,screen,BIHMH gen 7 screen / crossover_fix,14999925.040000001,74.95999999903142,4,C1;C4;C5;C7,1865,1078513.9610239652,19711.151023965023,1058802.81,33731272.79381358,33632123.731225416,33995.72790238143,65153.33468578074,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.989527022989589,0.0,0,0
338,screen,user-specified station warm start rank 4: repairs=C1+C4+C5+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2,14999704.8,295.19999999925494,4,C1;C4;C5;C7,914,1078513.9610239652,19711.151023965023,1058802.81,33736554.11725569,33655142.04723519,16577.817004894765,64834.253015597256,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.979361138243339,0.0,0,0
339,screen,BIHMH gen 30 screen / add_fix,14999422.96,577.0399999991059,5,C1;C2;C4;C5;C7,2228,1078513.9610239652,19711.151023965023,1058802.81,33768727.71113238,33694300.69049278,9625.81766040657,64801.20297918991,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9723576896532874,0.0,0,0
340,screen,BIHMH gen 17 screen / remove_fix,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2221,1078513.9610239652,19711.151023965023,1058802.81,33773119.205507755,33699403.4655522,8964.546812694665,64751.19314285564,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9702830014679089,0.0,0,0
341,screen,BIHMH gen 20 screen / mip_intensify,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2220,1078513.9610239652,19711.151023965023,1058802.81,33775173.59236323,33703199.87035324,7265.331960802375,64708.390049188696,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.961399825433404,0.0,0,0
342,screen,BIHMH gen 24 screen / mip_intensify,14999643.2,356.80000000074506,5,C1;C2;C4;C5;C7,2222,1078513.9610239652,19711.151023965023,1058802.81,33776777.29414158,33703732.298388496,8275.114932373177,64769.88082071106,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.9672301073999147,0.0,0,0
343,screen,BIHMH gen 3 screen / mip_intensify,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,2210,1078513.9610239652,19711.151023965023,1058802.81,33796828.8637695,33718823.0045742,13403.12242194865,64602.7367733462,0.0,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,True,False,4.306899528087756e-05,0.974046879387703,0.0,0,0
344,screen,BIHMH gen 16 screen / crossover_fix,14999515.36,484.64000000059605,4,C2;C4;C5;C7,1778,1078416.94256534,19614.13256534004,1058802.81,33643524.645768955,33564873.047485426,17476.828909932545,61174.7693735993,0.0,1078704.78295037,19901.97295037,19712.0,97.86743465995823,0.9950351341994745,False,97.86743465995823,0.9950351341994745,False,True,False,0.004964865800525479,0.98117385208702,0.0,0,0
345,screen,user-specified station warm start rank 8: repairs=C4+C5+C6+C7; oracle_EV=19712.551206; oracle_max_u=0.999999 / randomized corridor fill 2,14999832.8,167.19999999925494,4,C4;C5;C6;C7,409,1078416.94256534,19614.13256534004,1058802.81,35037346.630093165,34955006.0700514,21881.742766847932,60458.81727491133,0.0,1078704.78295037,19901.97295037,19712.0,97.86743465995823,0.9950351341994745,False,97.86743465995823,0.9950351341994745,False,True,False,0.004964865800525479,0.9883730805369917,0.0,0,0
346,screen,BIHMH gen 20 screen / crossover_fix,14999863.44,136.56000000052154,5,C1;C2;C4;C5;C7,1595,1078513.9610239652,19711.151023965023,1058802.81,157398096.55729142,33667001.83002663,123666242.7481992,64851.97906558854,123.65223398794225,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0065038826562933,1.0002467495443896,0.0002477495443896638,1,1
347,screen,BIHMH gen 19 screen / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1049,1078513.9610239652,19711.151023965023,1058802.81,163026271.73561043,33621089.44568214,129343694.7335038,61487.55642446574,129.32553082537157,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0078940043097697,1.0013518091665,0.0013528091664999353,1,1
348,screen,BIHMH gen 19 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1050,1078513.9610239652,19711.151023965023,1058802.81,163031834.59946358,33619454.45248078,129350911.89518937,61468.251793423195,129.33219865446054,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0079459675305906,1.0014034373537486,0.001404437353748622,1,1
349,screen,BIHMH gen 29 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1051,1078513.9610239652,19711.151023965023,1058802.81,163033963.23137262,33620562.71926172,129351924.52469805,61475.987412856965,129.33340909168146,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.007955400618296,1.0014128096214925,0.0014138096214925122,1,1
350,screen,BIHMH gen 2 screen / add_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1026,1078513.9610239652,19711.151023965023,1058802.81,163006347.82507312,33592993.92860731,129351878.41626026,61475.48020554593,129.33361301767286,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0079569898388923,1.0014143885955678,0.0014153885955677792,1,1
351,screen,BIHMH gen 11 screen / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1024,1078513.9610239652,19711.151023965023,1058802.81,163014669.66189313,33596490.53890395,129356700.83758107,61478.28540811635,129.33839096963928,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.007994225012408,1.0014513836947965,0.0014523836947964996,1,1
352,screen,BIHMH gen 13 screen / add_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1024,1078513.9610239652,19711.151023965023,1058802.81,163023801.269824,33604955.934267476,129357368.77187687,61476.563679642626,129.3388158547942,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.0079975361952282,1.0014546735287206,0.001455673528720669,1,1
353,screen,BIHMH gen 6 screen / swap_fix,14999955.84,44.16000000014901,4,C2;C4;C5;C7,1024,1078513.9610239652,19711.151023965023,1058802.81,163040407.43570694,33602482.33100015,129376475.87184715,61449.23285964103,129.35805685837974,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008147483727593,1.0016036542723339,0.0016046542723339163,1,1
354,screen,BIHMH gen 7 screen / crossover_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,958,1078513.9610239652,19711.151023965023,1058802.81,163086706.78657198,33628875.39405053,129396320.67089163,61510.7216298312,129.37844093714236,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008306339386884,1.0017614857076034,0.0017624857076034006,1,1
355,screen,BIHMH gen 25 screen / swap_fix,14999735.6,264.40000000037253,4,C2;C4;C5;C7,1051,1078513.9610239652,19711.151023965023,1058802.81,163102418.26766908,33624159.94530475,129416763.56759743,61494.75476690066,129.39792764721435,1078704.78295037,19901.97295037,19712.0,0.8489760349766584,0.9999569310047192,False,0.8489760349766584,0.9999569310047192,False,False,False,2.008458201740436,1.0019123689265683,0.0019133689265683484,1,1
