road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar
4386->4387,4386,4387,1,"(6620,)",0.07,1,0.07,127.0,0.564,False,1541.68,4114.598520759222,606.1681120262364,269.0947432576532,0.0,627.6956914868487,0.4071504407444143
6894->10597,6894,10597,1,"(12187,)",0.26,1,0.26,152.4,0.509,False,5726.24,3268.6084853051166,2247.249467260285,1001.449342161723,0.0,2327.365414633223,0.4064386778467586
10819->10285,10819,10285,1,"(21242,)",0.46,1,0.46,63.5,0.637,False,10131.04,5705.604501273876,3980.21299262365,1504.2976415095452,0.0,4100.556803944413,0.40475181264158594
5896->5884,5896,5884,1,"(10451,)",0.25,1,0.25,127.0,0.564,False,5506.0,4060.199494584656,2153.2894651689644,915.644989468402,0.0,2226.5410643264368,0.4043845013306278
6968->6978,6968,6978,1,"(12308,)",0.5,1,0.5,228.6,0.463,False,11012.0,876.7433102832499,4395.935060063601,642.0152149392342,0.0,4447.29627725874,0.4038590880184108
10581->6256,10581,6256,1,"(20149,)",0.54,1,0.54,127.0,0.564,False,11892.960000000001,4099.204941781357,4620.555006742618,2068.107453199292,0.0,4786.003602998562,0.40242324896397214
2860->8096,2860,8096,1,"(4393,)",0.18,1,0.18,127.0,0.564,False,3964.3199999999997,4006.2736794620855,1540.033743836176,628.8247167283689,0.0,1590.3397211744455,0.40116330699197983
12360->2446,12360,2446,1,"(25930,)",0.87,1,0.87,76.2,0.637,False,19160.88,5166.0979165172985,7405.295911970866,2175.3405106871046,0.0,7579.323152825834,0.39556237254373666
10549->5020,10549,5020,1,"(19996,)",0.29,1,0.29,127.0,0.564,False,6386.959999999999,3769.14225006978,2461.7659549163554,794.2839101647049,0.0,2525.308667729532,0.39538507642595727
8811->10344,8811,10344,1,"(16113,)",0.25,1,0.25,177.8,0.509,False,5506.0,2340.6250890584697,2105.7668567004534,689.5481512366251,0.0,2160.9307087993834,0.39246834522328067
8398->6282,8398,6282,1,"(15402,)",0.59,1,0.59,127.0,0.564,False,12994.16,4220.0315025234195,4877.703806810148,2605.346168901899,0.0,5086.1315003223,0.3914167210748752
2859->8091,2859,8091,1,"(4390,)",0.22,1,0.22,127.0,0.564,False,4845.28,3970.0304872609117,1832.6558105367224,761.6106486761335,0.0,1893.584662430813,0.3908101621435321
6386->10347,6386,10347,1,"(11288,)",0.32,1,0.32,152.4,0.509,False,7047.68,3043.132833033051,2671.211971325517,989.2490290885925,0.0,2750.3518936526043,0.3902492584300939
7590->7560,7590,7560,1,"(13807,)",0.42,1,0.42,127.0,0.564,False,9250.08,4273.665667972564,3446.358284358999,1956.48414279784,0.0,3602.877015782826,0.3894968493010683
5152->5128,5152,5128,1,"(8971,)",0.13,1,0.13,127.0,0.564,False,2863.12,4008.6401566957884,1076.9330743223845,470.0890843065876,0.0,1114.5402010669115,0.38927470768494216
7462->7461,7462,7461,1,"(13400,)",0.11,1,0.11,127.0,0.564,False,2422.64,4050.9430513738844,906.6477683243178,416.3212044511961,0.0,939.9534646804135,0.3879872637620173
4429->8386,4429,8386,1,"(6765,)",0.51,1,0.51,127.0,0.564,False,11232.24,4049.3760455541365,4198.451788223555,1929.4698374773243,0.0,4352.809375221741,0.38752816670777523
6287->6286,6287,6286,1,"(11048,)",0.23,1,0.23,127.0,0.564,False,5065.52,4206.313248719127,1879.4181480339348,1012.3418221957298,0.0,1960.4054938095933,0.3870097233471772
4409->4408,4409,4408,1,"(6700,)",0.12,1,0.12,127.0,0.564,False,2642.88,4206.303266681638,980.5576646393099,528.17708859068,0.0,1022.8118317265643,0.3870065351913686
4431->8371,4431,8371,1,"(6771,)",0.5,1,0.5,203.2,0.463,False,11012.0,1484.9741615748023,4163.539559869771,1087.4060792259118,0.0,4250.532046207844,0.38599092319359285
8372->7046,8372,7046,1,"(15358,)",0.5,1,0.5,203.2,0.463,False,11012.0,1358.6088784392232,4181.697762124632,781.6853225591386,0.0,4244.232587929363,0.38541886922714885
10889->10623,10889,10623,1,"(21562,)",0.42,1,0.42,152.4,0.509,False,9250.08,3189.9225422824525,3424.534240624819,1578.7819840067696,0.0,3550.8367993453608,0.38387092861308886
8758->8757,8758,8757,1,"(15944,)",0.16,1,0.16,127.0,0.564,False,3523.84,4034.3633358234797,1301.9480540258137,603.0796849436699,0.0,1350.1944288213074,0.38315997003873825
6761->6759,6761,6759,1,"(12017,)",0.38,1,0.38,127.0,0.564,False,8369.12,3857.654541863577,3104.6265252253806,1198.3803834299204,0.0,3200.496955899774,0.38241738150483845
2820->4331,2820,4331,1,"(4265,)",0.06,1,0.06,127.0,0.564,False,1321.44,3817.95223933264,490.1899736103729,181.59569196534886,0.0,504.7176289676008,0.38194517266588024
4378->7560,4378,7560,1,"(6595,)",0.08,1,0.08,127.0,0.564,False,1761.92,4250.217106566165,643.0085240122143,370.6189316925696,0.0,672.6580385476199,0.38177558490034724
7513->8082,7513,8082,1,"(13554,)",0.17,1,0.17,127.0,0.564,False,3744.0800000000004,3931.6534569156047,1376.7880375783336,582.8283084531693,0.0,1423.4143022545873,0.3801773205312352
2450->10585,2450,10585,1,"(3286,)",0.21,1,0.21,127.0,0.564,False,4625.04,4182.99043024544,1682.2862661169788,919.1870491038541,0.0,1755.8212300452872,0.37963373939366735
2845->7048,2845,7048,1,"(4343,)",0.06,1,0.06,177.8,0.509,False,1321.44,2163.6946514986553,488.4537381626522,136.59095235675082,0.0,499.3810143511923,0.3779066884241375
6206->8796,6206,8796,1,"(10919,)",0.24,1,0.24,127.0,0.564,False,5285.76,3961.1017855509667,1918.3194939758957,857.56487760011,0.0,1986.9246841839044,0.3759014189414397
2029->8058,2029,8058,1,"(2187,)",0.03,1,0.03,127.0,0.564,False,660.72,4004.2837526317753,238.50741896801458,112.23435318090777,0.0,247.4861672224872,0.37457041897095167
10835->6130,10835,6130,1,"(21313,)",0.49,1,0.49,127.0,0.564,False,10791.76,4166.592603920304,3870.977891256885,2136.362025363681,0.0,4041.8868532859797,0.374534538693038
6389->10344,6389,10344,1,"(11298,)",0.2,1,0.2,177.8,0.509,False,4404.8,2258.9365257686363,1604.9486779497288,532.3861603931522,0.0,1647.539570781181,0.3740327757857748
8796->6206,8796,6206,1,"(16067,)",0.24,1,0.24,127.0,0.564,False,5285.76,3954.302890886747,1908.552802015082,856.0929403497707,0.0,1977.0402372430638,0.3740314046122154
2427->6336,2427,6336,1,"(3228,)",0.03,1,0.03,127.0,0.564,False,660.72,4164.763908773114,236.6304128292278,130.7402686242056,0.0,247.08963431916425,0.37397026625372964
7586->7587,7586,7587,1,"(13792,)",0.4,1,0.4,127.0,0.564,False,8809.6,4000.8848473777625,3171.7687236865445,1495.1878229628896,0.0,3291.3837495235757,0.37361330247951957
10589->6707,10589,6707,1,"(20190,)",0.53,1,0.53,203.2,0.463,False,11672.720000000001,1587.6638625157443,4239.489040213084,1506.2167063686863,0.0,4359.986376722579,0.37351931484029244
2056->2051,2056,2051,1,"(2251,)",0.27,1,0.27,127.0,0.564,False,5946.4800000000005,4224.031462107732,2120.569521490038,1243.132459298306,0.0,2220.0201182339024,0.37333348774971115
6142->6138,6142,6138,1,"(10855,)",0.5,1,0.5,127.0,0.564,False,11012.0,4162.059476625308,3934.781659893736,2177.5895181703613,0.0,4108.988821347365,0.37313737934502045
6978->8375,6978,8375,1,"(12317,)",0.51,1,0.51,228.6,0.463,False,11232.24,810.3897820110975,4141.936627857707,605.2948625437615,0.0,4190.360216861208,0.3730654096476934
7048->2846,7048,2846,1,"(12485,)",0.04,1,0.04,177.8,0.509,False,880.96,2253.307004000008,319.918963098589,106.21187894054438,0.0,328.4159134138326,0.37279321809597776
10567->5802,10567,5802,1,"(20080,)",0.31,1,0.31,127.0,0.564,False,6827.44,3781.0477640369945,2469.4258780561954,929.1753014313459,0.0,2543.7599021707033,0.3725788732190548
6163->6142,6163,6142,1,"(10864,)",0.52,1,0.52,127.0,0.564,False,11452.48,4159.270840909346,4082.4816744589257,2263.1757241223213,0.0,4263.535732388711,0.3722805656406919
6261->8687,6261,8687,1,"(10991,)",0.03,1,0.03,152.4,0.509,False,660.72,3010.5102726919463,238.25362893326698,95.02460639304078,0.0,245.85559744471024,0.3721025509212832
6286->6287,6286,6287,1,"(11046,)",0.23,1,0.23,127.0,0.564,False,5065.52,4154.24733851338,1798.0171971828386,999.8110154546923,0.0,1878.002078419214,0.3707422097670553
6341->2427,6341,2427,1,"(11122,)",0.23,1,0.23,127.0,0.564,False,5065.52,4153.959908355552,1797.5778708648545,999.7418390637476,0.0,1877.5572179899543,0.37065438849120214
5554->8769,5554,8769,1,"(9863,)",0.07,1,0.07,127.0,0.564,False,1541.68,4153.196352783288,546.7338841340018,304.2133264486703,0.0,571.0709502498954,0.3704211965193136
6206->8797,6206,8797,1,"(10920,)",0.06,1,0.06,127.0,0.564,False,1321.44,4151.656393977793,468.0159046646776,260.65759503950176,0.0,488.86851226783773,0.36995135024506426
12276->8475,12276,8475,1,"(25663,)",0.04,1,0.04,127.0,0.564,False,880.96,3662.8083051644285,316.85030471896386,106.46562807011274,0.0,325.3675549645729,0.3693329492423866
10550->3983,10550,3983,1,"(20001,)",0.17,1,0.17,127.0,0.564,False,3744.0800000000004,4147.792160071413,1321.6959770989715,737.8424517707836,0.0,1380.7233732406341,0.3687750724452026
10539->12323,10539,12323,1,"(19953,)",0.27,1,0.27,88.9,0.637,False,5946.4800000000005,5255.830747019652,2111.8202206522,965.857446591368,0.0,2189.0888163795094,0.36813187236474504
12331->8481,12331,8481,1,"(25830,)",0.05,1,0.05,127.0,0.564,False,1101.2,3655.6695995643477,394.2415460743962,132.82266211750462,0.0,404.86735904379657,0.36766015169251415
6267->10582,6267,10582,1,"(11010,)",0.52,1,0.52,177.8,0.509,False,11452.48,2226.483621445124,4093.216847601011,1364.317915745686,0.0,4202.362280860666,0.3669390630553964
10597->12185,10597,12185,1,"(20231,)",0.24,1,0.24,177.8,0.509,False,5285.76,2224.1853274188284,1886.5985059538593,629.0351975592833,0.0,1936.921321758602,0.36644140516379897
10567->5805,10567,5805,1,"(20082,)",0.24,1,0.24,127.0,0.564,False,5285.76,3971.5615085840554,1860.5324025627303,890.5375634105048,0.0,1931.7754076355707,0.36546786226305594
3979->12332,3979,12332,1,"(5883,)",0.45,1,0.45,127.0,0.564,False,9910.800000000001,3789.944163471016,3506.780797714003,1394.2257091369004,0.0,3618.318854444955,0.3650884746382688
10585->2450,10585,2450,1,"(20169,)",0.21,1,0.21,127.0,0.564,False,4625.04,4133.489588965486,1612.9538953362057,908.309536237632,0.0,1685.6186582352163,0.36445493622438213
6286->4428,6286,4428,1,"(11044,)",0.5,1,0.5,127.0,0.564,False,11012.0,4133.32734535048,3839.836877816638,2162.5568670873713,0.0,4012.8414271836277,0.3644062320362902
6377->6374,6377,6374,1,"(11256,)",0.7,1,0.7,127.0,0.564,False,15416.8,3913.971889841159,5400.933363279435,2471.470801612804,0.0,5598.651027408459,0.36315260153913004
10346->6743,10346,6743,1,"(19115,)",0.25,1,0.25,127.0,0.564,False,5506.0,3731.3499574207067,1925.1783280473592,739.4857188342856,0.0,1984.337185554102,0.3603954205510538
4396->4395,4396,4395,1,"(6652,)",0.08,1,0.08,127.0,0.564,False,1761.92,4117.455932258732,606.1428581039313,344.680471001243,0.0,633.7172957840307,0.35967427339722047
4387->6895,4387,6895,1,"(6625,)",0.19,1,0.19,127.0,0.564,False,4184.56,4114.598520759222,1436.098307639993,818.0480195032657,0.0,1501.5421492002542,0.35882915986394126
2864->8085,2864,8085,1,"(4405,)",0.19,1,0.19,127.0,0.564,False,4184.56,3849.7721367084023,1449.4781934345074,637.8302476098481,0.0,1500.5046132432951,0.3585812160043816
8058->2029,8058,2029,1,"(15008,)",0.03,1,0.03,127.0,0.564,False,660.72,3945.7420132361426,227.99375449781647,110.59351185670445,0.0,236.8412354463528,0.35845931021666183
6913->10350,6913,10350,1,"(12239,)",0.13,1,0.13,127.0,0.564,False,2863.12,3722.9400847841703,995.3954328776331,383.6658981919397,0.0,1026.0887047329882,0.35838131294985476
12464->8531,12464,8531,1,"(26245,)",0.05,1,0.05,127.0,0.564,False,1101.2,4111.927437646326,377.06389129524337,215.1360435376558,0.0,394.27477477825585,0.3580410232276206
2491->2781,2491,2781,1,"(3413,)",0.08,1,0.08,127.0,0.564,False,1761.92,3940.8768576477346,605.7153799309914,294.5523959887565,0.0,629.2795716100919,0.3571555868655171
8788->5805,8788,5805,1,"(16036,)",0.07,1,0.07,127.0,0.564,False,1541.68,3939.8655457341383,529.5894775621348,257.66720669101267,0.0,550.2028540974158,0.35688525121777265
10343->6374,10343,6374,1,"(19101,)",0.5,1,0.5,127.0,0.564,False,11012.0,3714.514784621266,3806.6404759528978,1472.2985873589746,0.0,3924.4243629416155,0.3563770761843094
6847->10594,6847,10594,1,"(12084,)",0.53,1,0.53,228.6,0.463,False,11672.720000000001,716.5025955862397,4126.862450840532,382.35713199337437,0.0,4157.451021400002,0.35616814430569754
4386->7006,4386,7006,1,"(6621,)",0.49,1,0.49,127.0,0.564,False,10791.76,3935.952956407296,3696.006018709253,1801.8792634432605,0.0,3840.156359784714,0.35584152721935197
2011->7878,2011,7878,1,"(2136,)",0.25,1,0.25,127.0,0.564,False,5506.0,3745.443647484215,1889.0178305078823,765.4750454545865,0.0,1950.2558341442493,0.3542055637748364
6305->6287,6305,6287,1,"(11060,)",0.25,1,0.25,127.0,0.564,False,5506.0,4098.562835393366,1864.0354112145483,1072.1840377389046,0.0,1949.8101342336606,0.35412461573440984
12640->9205,12640,9205,1,"(26848,)",0.22,1,0.22,88.9,0.637,False,4845.28,5153.983972519879,1654.7474491035327,748.3584728098864,0.0,1714.6161269283236,0.3538734865535787
7424->7513,7424,7513,1,"(13303,)",0.5,1,0.5,127.0,0.564,False,11012.0,3742.9812697060597,3771.610011126005,1529.9435939923521,0.0,3894.005498645393,0.3536147383441149
4305->6763,4305,6763,1,"(6403,)",0.03,1,0.03,127.0,0.564,False,660.72,3921.3831936093093,223.77060055388952,109.91076894087807,0.0,232.56346206915975,0.35198489839744485
7589->7586,7589,7586,1,"(13804,)",0.48,1,0.48,127.0,0.564,False,10571.52,4088.53153111114,3548.585393077854,2053.5549091942544,0.0,3712.869785813394,0.35121437464181066
5968->8796,5968,8796,1,"(10559,)",0.18,1,0.18,127.0,0.564,False,3964.3199999999997,3915.4868834898452,1336.568564172176,658.473022749178,0.0,1389.24640599211,0.3504375040340109
7451->10612,7451,10612,1,"(13373,)",0.38,1,0.38,228.6,0.463,False,8369.12,690.2678769619956,2904.8163938712582,234.76010495477468,0.0,2923.59720226764,0.34933149509956124
6927->6924,6927,6924,1,"(12273,)",0.06,1,0.06,127.0,0.564,False,1321.44,3723.912114831532,446.67421265505493,182.65788923248664,0.0,461.2868437936539,0.3490789167829442
4452->10851,4452,10851,1,"(6841,)",0.15,1,0.15,88.9,0.637,False,3303.6,5308.623707439892,1094.247556237564,693.7309460882452,0.0,1149.7460319246236,0.34802822131148553
2810->2809,2810,2809,1,"(4230,)",0.06,1,0.06,127.0,0.564,False,1321.44,3717.9852805884725,444.85331414760935,182.36717801286457,0.0,459.44268838863854,0.3476833517894407
6206->8798,6206,8798,1,"(10921,)",0.13,1,0.13,127.0,0.564,False,2863.12,3852.816454183497,958.3216384479149,451.8157999099049,0.0,994.4669024407073,0.34733678729522593
10344->8993,10344,8993,1,"(19107,)",0.38,1,0.38,152.4,0.509,False,8369.12,3049.110510589605,2796.583532168778,1365.3672937579404,0.0,2905.8129156694135,0.3472065062598473
7006->4386,7006,4386,1,"(12352,)",0.49,1,0.49,127.0,0.564,False,10791.76,3902.1572599601777,3601.477273673098,1786.4075936097697,0.0,3744.3898811618797,0.34696749011856076
8819->4408,8819,4408,1,"(16118,)",0.59,1,0.59,127.0,0.564,False,12994.16,3847.271219057924,4331.419566852467,2047.5973414975044,0.0,4495.227354172268,0.34594212739971403
6260->10575,6260,10575,1,"(10989,)",0.5,1,0.5,152.4,0.509,False,11012.0,3043.361245042933,3664.540828445578,1793.1484455792963,0.0,3807.9927040919215,0.3458039142836834
4387->4386,4387,4386,1,"(6624,)",0.07,1,0.07,127.0,0.564,False,1541.68,3890.893285070338,510.08157972605795,254.46442084360012,0.0,530.4387333935459,0.3440653919059376
4422->9021,4422,9021,1,"(6744,)",0.04,1,0.04,127.0,0.564,False,880.96,4063.1724107612927,289.41682335515947,170.06814442482468,0.0,303.02227490914544,0.34396825611735543
10630->10624,10630,10624,1,"(20383,)",0.21,1,0.21,177.8,0.509,False,4625.04,1893.8119584946649,1561.0970912508242,366.1330332007217,0.0,1590.387733906882,0.34386464417753837
10805->8482,10805,8482,1,"(21179,)",0.03,1,0.03,127.0,0.564,False,660.72,4062.0863086440036,216.86262081768896,127.51701340095255,0.0,227.06398188976516,0.34366143281536077
6479->6468,6479,6468,1,"(11539,)",0.3,1,0.3,127.0,0.564,False,6607.2,3656.9514038177513,2196.9574864543215,869.6895338533852,0.0,2266.5326491625924,0.34303981250190585
7563->7564,7563,7564,1,"(13712,)",0.31,1,0.31,127.0,0.564,False,6827.44,3885.623508515594,2249.849319561522,1125.3875858806452,0.0,2339.8803264319736,0.34271708377253757
6743->10346,6743,10346,1,"(11970,)",0.25,1,0.25,127.0,0.564,False,5506.0,3655.2612837462007,1828.719325744304,724.406327142429,0.0,1886.6718319156982,0.34265743405661064
10166->10613,10166,10613,1,"(18702,)",0.49,1,0.49,177.8,0.509,False,10791.76,1938.1811477739836,3622.8139642938027,932.6140046858854,0.0,3697.4230846686737,0.3426153921759448
4431->8696,4431,8696,1,"(6772,)",0.52,1,0.52,228.6,0.463,False,11452.48,744.3665999393685,3877.2117486185166,566.8825346374615,0.0,3922.5623513895134,0.34250767968069046
12336->12335,12336,12335,1,"(25852,)",0.05,1,0.05,127.0,0.564,False,1101.2,3881.157556547517,361.6424809714801,181.30550299871973,0.0,376.1469212113777,0.3415791147942042
1898->10358,1898,10358,1,"(1754,)",0.19,1,0.19,127.0,0.564,False,4184.56,3880.9699526748645,1374.044447783414,688.927609027684,0.0,1429.1586565056286,0.34153140509530955
8322->7557,8322,7557,1,"(15274,)",0.22,1,0.22,127.0,0.564,False,4845.28,3878.5463954907873,1588.0556437701653,797.2075076903064,0.0,1651.8322443853897,0.3409157457124025
3956->11056,3956,11056,1,"(5802,)",0.34,1,0.34,76.2,0.637,False,7488.160000000001,5190.154751612969,2464.182622045898,1011.4245780695885,0.0,2545.096588291465,0.3398827733771
10623->7670,10623,7670,1,"(20349,)",1.0,1,1.0,152.4,0.509,False,22024.0,2655.837858819906,7298.212955283109,2301.205391789248,0.0,7482.309386626249,0.3397343528253836
10907->10906,10907,10906,1,"(21640,)",1.0,1,1.0,127.0,0.564,False,22024.0,3349.5897647948086,7311.909727889184,2086.315910643624,0.0,7478.815000740674,0.33957569018982353
8999->6237,8999,6237,1,"(16595,)",0.2,1,0.2,152.4,0.509,False,4404.8,3016.751321298792,1438.1245425918053,710.9879514036992,0.0,1495.0035787041013,0.33940328248821766
10646->7789,10646,7789,1,"(20456,)",0.04,1,0.04,88.9,0.637,False,880.96,5394.089018753801,284.98677875491876,167.83322689779686,0.0,298.4134369067425,0.33873664741502735
8811->8818,8811,8818,1,"(16112,)",0.08,1,0.08,177.8,0.509,False,1761.92,2091.296239090816,580.9020112682168,197.1506790515694,0.0,596.6740655923423,0.33864991917473114
2815->2816,2815,2816,1,"(4246,)",0.06,1,0.06,127.0,0.564,False,1321.44,3868.3779729612593,429.7563313843743,216.85021665571404,0.0,447.1043487168314,0.3383463106284291
7589->7587,7589,7587,1,"(13805,)",0.62,1,0.62,127.0,0.564,False,13654.88,3677.213854743518,4469.828939569638,1863.7958422767524,0.0,4618.932606951778,0.33826240925967704
12328->12327,12328,12327,1,"(25822,)",0.59,1,0.59,88.9,0.637,False,12994.16,5145.7136743943165,4219.0143022265565,2066.3578080844327,0.0,4384.322926873311,0.3374071834480498
9005->10344,9005,10344,1,"(16618,)",0.43,1,0.43,177.8,0.509,False,9470.32,2079.0514180127775,3099.4536440827133,1053.4803021240905,0.0,3183.7320682526406,0.3361799884536785
9021->4422,9021,4422,1,"(16673,)",0.04,1,0.04,127.0,0.564,False,880.96,4034.7949186016895,282.53202466082087,168.88037611299234,0.0,296.04245474986027,0.3360452855406151
2825->2847,2825,2847,1,"(4280,)",0.19,1,0.19,228.6,0.463,False,4184.56,663.7584948774092,1396.466755149905,112.87213205390341,0.0,1405.4965257142173,0.33587677694051876
8695->7451,8695,7451,1,"(15827,)",0.19,1,0.19,228.6,0.463,False,4184.56,663.4438064438782,1395.8028745984486,112.81861928578147,0.0,1404.828364141311,0.335717103863085
2816->2817,2816,2817,1,"(4251,)",0.04,1,0.04,127.0,0.564,False,880.96,3854.4588928716594,283.47864185402545,144.0466351964609,0.0,295.00237266974233,0.3348646620388466
7450->10611,7450,10611,1,"(13368,)",0.55,1,0.55,177.8,0.509,False,12113.2,1958.824079300744,3963.1889883490976,1133.529519889641,0.0,4053.871349940269,0.3346656003318915
10350->6913,10350,6913,1,"(19131,)",0.13,1,0.13,127.0,0.564,False,2863.12,3618.540013726313,927.812222090641,372.90699632365,0.0,957.6447817965329,0.3344759499415089
