init_node,term_node,capacity,length,free_flow_time,b,power,speed,toll,link_type,edge_type,station_group,source_init_node,source_term_node,init_depth_mm,term_depth_mm,edge_depth_mm,charging_related,flood_affected,retain_in_flood_network
225,10461,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,225,10461,88.9,88.9,88.9,False,True,True
226,10462,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,226,10462,88.9,88.9,88.9,False,True,True
227,10463,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,227,10463,88.9,88.9,88.9,False,True,True
228,10464,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,228,10464,63.5,63.5,63.5,False,True,True
229,10465,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,229,10465,63.5,63.5,63.5,False,True,True
230,10466,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,230,10466,88.9,88.9,88.9,False,True,True
231,10467,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,231,10467,88.9,88.9,88.9,False,True,True
232,10468,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,232,10468,88.9,88.9,88.9,False,True,True
233,10469,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,233,10469,63.5,63.5,63.5,False,True,True
234,10470,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,234,10470,63.5,63.5,63.5,False,True,True
235,10471,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,235,10471,63.5,63.5,63.5,False,True,True
236,10472,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,236,10472,63.5,63.5,63.5,False,True,True
237,10473,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,237,10473,63.5,63.5,63.5,False,True,True
238,10474,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,238,10474,63.5,63.5,63.5,False,True,True
239,10475,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,239,10475,63.5,63.5,63.5,False,True,True
240,10476,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,240,10476,63.5,63.5,63.5,False,True,True
241,10477,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,241,10477,63.5,63.5,63.5,False,True,True
242,10478,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,242,10478,63.5,63.5,63.5,False,True,True
243,10479,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,243,10479,63.5,63.5,63.5,False,True,True
244,10480,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,244,10480,63.5,63.5,63.5,False,True,True
245,10481,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,245,10481,63.5,63.5,63.5,False,True,True
246,10482,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,246,10482,63.5,63.5,63.5,False,True,True
247,10483,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,247,10483,63.5,88.9,76.2,False,True,True
248,10484,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,248,10484,63.5,63.5,63.5,False,True,True
249,10485,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,249,10485,63.5,63.5,63.5,False,True,True
250,10486,100000.0,1.01,0.0,0.15,4,25.0,0.0,3,road_original,,250,10486,63.5,63.5,63.5,False,True,True
251,10487,100000.0,1.01,0.0,0.15,4,25.0,0.0,3,road_original,,251,10487,63.5,63.5,63.5,False,True,True
252,10488,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,252,10488,63.5,63.5,63.5,False,True,True
253,10489,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,253,10489,63.5,63.5,63.5,False,True,True
254,10490,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,254,10490,63.5,63.5,63.5,False,True,True
255,10491,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,255,10491,63.5,63.5,63.5,False,True,True
256,10807,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,256,10807,63.5,63.5,63.5,False,True,True
257,10813,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,257,10813,63.5,63.5,63.5,False,True,True
258,10493,100000.0,1.0,0.0,0.15,4,25.0,0.0,3,road_original,,258,10493,63.5,63.5,63.5,False,True,True
259,10494,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,259,10494,63.5,63.5,63.5,False,True,True
260,10495,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,260,10495,63.5,63.5,63.5,False,True,True
261,10492,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,261,10492,63.5,63.5,63.5,False,True,True
262,10812,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,262,10812,63.5,63.5,63.5,False,True,True
263,10496,100000.0,1.01,0.0,0.15,4,25.0,0.0,3,road_original,,263,10496,63.5,63.5,63.5,False,True,True
264,10497,100000.0,1.0,0.0,0.15,4,25.0,0.0,3,road_original,,264,10497,44.45,44.45,44.45,False,True,True
265,10498,100000.0,1.01,0.0,0.15,4,25.0,0.0,3,road_original,,265,10498,44.45,44.45,44.45,False,True,True
269,10501,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,269,10501,63.5,63.5,63.5,False,True,True
271,10503,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,271,10503,63.5,63.5,63.5,False,True,True
272,10504,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,272,10504,63.5,63.5,63.5,False,True,True
274,10506,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,274,10506,63.5,63.5,63.5,False,True,True
275,10507,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,275,10507,88.9,88.9,88.9,False,True,True
276,10508,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,276,10508,88.9,88.9,88.9,False,True,True
278,10510,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,278,10510,63.5,63.5,63.5,False,True,True
279,10511,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,279,10511,88.9,88.9,88.9,False,True,True
280,10512,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,280,10512,88.9,88.9,88.9,False,True,True
281,10513,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,281,10513,88.9,127.0,107.95,False,True,True
282,10514,100000.0,0.46,0.0,0.15,4,25.0,0.0,3,road_original,,282,10514,88.9,88.9,88.9,False,True,True
283,10515,100000.0,0.43,0.0,0.15,4,25.0,0.0,3,road_original,,283,10515,63.5,63.5,63.5,False,True,True
284,10516,100000.0,0.41,0.0,0.15,4,25.0,0.0,3,road_original,,284,10516,88.9,88.9,88.9,False,True,True
285,10517,100000.0,0.41,0.0,0.15,4,25.0,0.0,3,road_original,,285,10517,88.9,88.9,88.9,False,True,True
286,10518,100000.0,0.4,0.0,0.15,4,25.0,0.0,3,road_original,,286,10518,88.9,88.9,88.9,False,True,True
287,10519,100000.0,0.4,0.0,0.15,4,25.0,0.0,3,road_original,,287,10519,88.9,88.9,88.9,False,True,True
288,10520,100000.0,0.38,0.0,0.15,4,25.0,0.0,3,road_original,,288,10520,88.9,88.9,88.9,False,True,True
289,10521,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,289,10521,63.5,63.5,63.5,False,True,True
290,10522,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,290,10522,88.9,88.9,88.9,False,True,True
291,10523,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,291,10523,88.9,88.9,88.9,False,True,True
292,10524,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,292,10524,127.0,88.9,107.95,False,True,True
293,10525,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,293,10525,127.0,127.0,127.0,False,True,True
294,10526,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,294,10526,127.0,127.0,127.0,False,True,True
295,10527,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,295,10527,63.5,63.5,63.5,False,True,True
296,10528,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,296,10528,63.5,63.5,63.5,False,True,True
297,10529,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,297,10529,88.9,88.9,88.9,False,True,True
298,10530,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,298,10530,88.9,88.9,88.9,False,True,True
299,10531,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,299,10531,127.0,127.0,127.0,False,True,True
300,10532,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,300,10532,127.0,127.0,127.0,False,True,True
301,10533,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,301,10533,63.5,88.9,76.2,False,True,True
302,10534,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,302,10534,88.9,88.9,88.9,False,True,True
303,10535,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,303,10535,88.9,88.9,88.9,False,True,True
304,10536,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,304,10536,127.0,127.0,127.0,False,True,True
305,10537,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,305,10537,127.0,127.0,127.0,False,True,True
306,10538,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,306,10538,127.0,127.0,127.0,False,True,True
307,10539,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,307,10539,88.9,88.9,88.9,False,True,True
308,10540,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,308,10540,88.9,88.9,88.9,False,True,True
309,10541,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,309,10541,127.0,127.0,127.0,False,True,True
310,10542,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,310,10542,127.0,127.0,127.0,False,True,True
311,10543,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,311,10543,127.0,127.0,127.0,False,True,True
312,10544,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,312,10544,127.0,127.0,127.0,False,True,True
313,10545,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,313,10545,127.0,127.0,127.0,False,True,True
314,10546,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,314,10546,127.0,127.0,127.0,False,True,True
315,10547,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,315,10547,127.0,127.0,127.0,False,True,True
316,10548,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,316,10548,127.0,127.0,127.0,False,True,True
317,10549,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,317,10549,127.0,127.0,127.0,False,True,True
318,10550,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,318,10550,127.0,127.0,127.0,False,True,True
319,10551,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,319,10551,127.0,127.0,127.0,False,True,True
320,10552,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,320,10552,127.0,127.0,127.0,False,True,True
321,10553,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,321,10553,127.0,127.0,127.0,False,True,True
322,10554,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,322,10554,127.0,127.0,127.0,False,True,True
323,10555,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,323,10555,127.0,127.0,127.0,False,True,True
324,10556,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,324,10556,127.0,127.0,127.0,False,True,True
325,10557,100000.0,0.53,0.0,0.15,4,25.0,0.0,3,road_original,,325,10557,127.0,127.0,127.0,False,True,True
326,10558,100000.0,0.53,0.0,0.15,4,25.0,0.0,3,road_original,,326,10558,127.0,127.0,127.0,False,True,True
327,10559,100000.0,0.52,0.0,0.15,4,25.0,0.0,3,road_original,,327,10559,127.0,127.0,127.0,False,True,True
328,10560,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,328,10560,127.0,127.0,127.0,False,True,True
329,10561,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,329,10561,127.0,127.0,127.0,False,True,True
330,10562,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,330,10562,127.0,127.0,127.0,False,True,True
331,10563,100000.0,0.52,0.0,0.15,4,25.0,0.0,3,road_original,,331,10563,127.0,127.0,127.0,False,True,True
332,10564,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,332,10564,127.0,127.0,127.0,False,True,True
333,10565,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,333,10565,127.0,127.0,127.0,False,True,True
334,10566,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,334,10566,127.0,127.0,127.0,False,True,True
335,10567,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,335,10567,127.0,127.0,127.0,False,True,True
336,10568,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,336,10568,127.0,127.0,127.0,False,True,True
337,10569,100000.0,0.52,0.0,0.15,4,25.0,0.0,3,road_original,,337,10569,127.0,127.0,127.0,False,True,True
338,10570,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,338,10570,127.0,127.0,127.0,False,True,True
339,10571,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,339,10571,127.0,127.0,127.0,False,True,True
340,10572,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,340,10572,127.0,127.0,127.0,False,True,True
341,10573,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,341,10573,127.0,127.0,127.0,False,True,True
342,10574,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,342,10574,127.0,127.0,127.0,False,True,True
343,10575,100000.0,0.52,0.0,0.15,4,25.0,0.0,3,road_original,,343,10575,127.0,127.0,127.0,False,True,True
344,10576,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,344,10576,127.0,127.0,127.0,False,True,True
345,10577,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,345,10577,127.0,127.0,127.0,False,True,True
346,10578,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,346,10578,127.0,127.0,127.0,False,True,True
347,10579,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,347,10579,127.0,127.0,127.0,False,True,True
348,10580,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,348,10580,127.0,127.0,127.0,False,True,True
349,10581,100000.0,0.52,0.0,0.15,4,25.0,0.0,3,road_original,,349,10581,127.0,127.0,127.0,False,True,True
350,10582,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,350,10582,177.8,177.8,177.8,False,True,True
351,10583,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,351,10583,177.8,177.8,177.8,False,True,True
352,10584,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,352,10584,177.8,177.8,177.8,False,True,True
353,10585,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,353,10585,127.0,127.0,127.0,False,True,True
354,10586,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,354,10586,127.0,127.0,127.0,False,True,True
355,10587,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,355,10587,228.6,228.6,228.6,False,True,True
356,10588,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,356,10588,228.6,228.6,228.6,False,True,True
357,10589,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,357,10589,228.6,228.6,228.6,False,True,True
358,10590,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,358,10590,177.8,177.8,177.8,False,True,True
359,10591,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,359,10591,127.0,127.0,127.0,False,True,True
360,10592,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,360,10592,127.0,127.0,127.0,False,True,True
361,10593,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,361,10593,177.8,177.8,177.8,False,True,True
362,10594,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,362,10594,228.6,228.6,228.6,False,True,True
363,10595,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,363,10595,228.6,228.6,228.6,False,True,True
364,10596,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,364,10596,177.8,177.8,177.8,False,True,True
365,10597,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,365,10597,127.0,177.8,152.4,False,True,True
366,10598,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,366,10598,177.8,177.8,177.8,False,True,True
367,10599,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,367,10599,177.8,177.8,177.8,False,True,True
368,10600,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,368,10600,228.6,228.6,228.6,False,True,True
369,10601,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,369,10601,228.6,228.6,228.6,False,True,True
370,10602,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,370,10602,177.8,177.8,177.8,False,True,True
371,10603,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,371,10603,127.0,127.0,127.0,False,True,True
372,10604,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,372,10604,127.0,127.0,127.0,False,True,True
373,10605,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,373,10605,177.8,177.8,177.8,False,True,True
374,10606,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,374,10606,228.6,228.6,228.6,False,True,True
375,10607,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,375,10607,228.6,228.6,228.6,False,True,True
376,10608,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,376,10608,177.8,177.8,177.8,False,True,True
377,10609,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,377,10609,127.0,127.0,127.0,False,True,True
378,10610,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,378,10610,127.0,127.0,127.0,False,True,True
379,10611,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,379,10611,177.8,177.8,177.8,False,True,True
380,10612,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,380,10612,228.6,228.6,228.6,False,True,True
381,10613,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,381,10613,177.8,177.8,177.8,False,True,True
382,10614,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,382,10614,177.8,177.8,177.8,False,True,True
383,10615,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,383,10615,127.0,127.0,127.0,False,True,True
384,10616,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,384,10616,127.0,127.0,127.0,False,True,True
385,10617,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,385,10617,177.8,177.8,177.8,False,True,True
386,10618,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,386,10618,177.8,177.8,177.8,False,True,True
387,10619,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,387,10619,177.8,177.8,177.8,False,True,True
388,10620,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,388,10620,127.0,127.0,127.0,False,True,True
389,10621,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,389,10621,127.0,127.0,127.0,False,True,True
390,10622,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,390,10622,127.0,127.0,127.0,False,True,True
391,10623,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,391,10623,177.8,177.8,177.8,False,True,True
392,10624,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,392,10624,177.8,177.8,177.8,False,True,True
393,10625,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,393,10625,127.0,127.0,127.0,False,True,True
394,10626,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,394,10626,127.0,127.0,127.0,False,True,True
395,10627,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,395,10627,127.0,127.0,127.0,False,True,True
396,10628,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,396,10628,127.0,127.0,127.0,False,True,True
397,10629,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,397,10629,177.8,177.8,177.8,False,True,True
398,10630,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,398,10630,177.8,177.8,177.8,False,True,True
399,10631,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,399,10631,127.0,127.0,127.0,False,True,True
400,10632,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,400,10632,127.0,127.0,127.0,False,True,True
401,10633,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,401,10633,127.0,127.0,127.0,False,True,True
402,10634,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,402,10634,127.0,127.0,127.0,False,True,True
403,10635,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,403,10635,127.0,127.0,127.0,False,True,True
404,10636,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,404,10636,127.0,127.0,127.0,False,True,True
405,10637,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,405,10637,127.0,127.0,127.0,False,True,True
406,10638,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,406,10638,127.0,127.0,127.0,False,True,True
407,10639,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,407,10639,127.0,127.0,127.0,False,True,True
408,10640,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,408,10640,127.0,127.0,127.0,False,True,True
409,10641,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,409,10641,127.0,127.0,127.0,False,True,True
410,10642,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,410,10642,127.0,127.0,127.0,False,True,True
411,10643,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,411,10643,127.0,127.0,127.0,False,True,True
412,10644,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,412,10644,88.9,88.9,88.9,False,True,True
413,10645,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,413,10645,88.9,88.9,88.9,False,True,True
414,10646,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,414,10646,88.9,88.9,88.9,False,True,True
415,10647,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,415,10647,88.9,88.9,88.9,False,True,True
416,10648,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,416,10648,63.5,63.5,63.5,False,True,True
417,10649,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,417,10649,88.9,88.9,88.9,False,True,True
418,10650,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,418,10650,63.5,63.5,63.5,False,True,True
419,10651,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,419,10651,63.5,63.5,63.5,False,True,True
420,10652,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,420,10652,63.5,63.5,63.5,False,True,True
421,10653,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,421,10653,88.9,88.9,88.9,False,True,True
422,10654,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,422,10654,88.9,88.9,88.9,False,True,True
423,10655,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,423,10655,88.9,88.9,88.9,False,True,True
424,10656,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,424,10656,88.9,88.9,88.9,False,True,True
425,10657,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,425,10657,63.5,63.5,63.5,False,True,True
426,10658,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,426,10658,63.5,63.5,63.5,False,True,True
427,10659,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,427,10659,88.9,88.9,88.9,False,True,True
428,10660,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,428,10660,63.5,63.5,63.5,False,True,True
429,10661,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,429,10661,88.9,88.9,88.9,False,True,True
430,10662,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,430,10662,88.9,88.9,88.9,False,True,True
431,10663,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,431,10663,63.5,63.5,63.5,False,True,True
432,10664,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,432,10664,63.5,63.5,63.5,False,True,True
433,10665,100000.0,0.49,0.0,0.15,4,25.0,0.0,3,road_original,,433,10665,63.5,63.5,63.5,False,True,True
434,10666,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,434,10666,88.9,88.9,88.9,False,True,True
435,10667,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,435,10667,88.9,88.9,88.9,False,True,True
436,10668,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,436,10668,63.5,63.5,63.5,False,True,True
437,10669,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,437,10669,63.5,63.5,63.5,False,True,True
438,10670,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,438,10670,63.5,63.5,63.5,False,True,True
439,10671,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,439,10671,88.9,88.9,88.9,False,True,True
440,10672,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,440,10672,88.9,88.9,88.9,False,True,True
441,10673,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,441,10673,88.9,88.9,88.9,False,True,True
442,10674,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,442,10674,63.5,63.5,63.5,False,True,True
443,10675,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,443,10675,63.5,63.5,63.5,False,True,True
444,10676,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,444,10676,63.5,63.5,63.5,False,True,True
445,10677,100000.0,0.5,0.0,0.15,4,25.0,0.0,3,road_original,,445,10677,88.9,88.9,88.9,False,True,True
446,10678,100000.0,0.51,0.0,0.15,4,25.0,0.0,3,road_original,,446,10678,88.9,88.9,88.9,False,True,True
