node,x,y,zipcode,level2,dcfc,rainfall_class_in,rainfall_estimate_in,rainfall_estimate_mm,node_type,charging_group,retain_in_flood_network,flood_affected_node
316,664575.0,1939680.0,60646,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
317,668475.0,1939780.0,60659,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
318,672475.0,1938080.0,60659,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
319,646375.0,1935380.0,60656,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
320,651275.0,1935080.0,60630,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
321,658375.0,1934280.0,60630,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
322,661475.0,1931680.0,60630,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
323,668675.0,1934480.0,60625,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
324,672675.0,1934480.0,60625,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
325,646775.0,1928480.0,60634,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
326,651475.0,1928680.0,60630,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
327,656775.0,1928780.0,60630,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
328,661875.0,1928880.0,60630,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
329,667475.0,1929080.0,60625,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
330,672775.0,1929180.0,60625,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
331,646375.0,1923180.0,60634,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
332,651675.0,1923380.0,60634,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
333,656975.0,1923480.0,60641,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
334,662675.0,1923580.0,60641,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
335,668875.0,1924780.0,60618,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
336,671775.0,1922180.0,60618,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
337,646475.0,1917880.0,60634,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
338,651875.0,1917980.0,60634,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
339,657075.0,1918180.0,60641,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
340,662475.0,1918280.0,60641,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
341,667775.0,1919580.0,60618,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
342,673075.0,1917180.0,60647,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
343,646675.0,1909880.0,60707,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
344,651975.0,1914180.0,60639,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
345,657275.0,1912880.0,60639,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
346,662575.0,1912980.0,60639,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
347,669175.0,1913080.0,60647,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
348,673275.0,1913180.0,60647,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
349,646775.0,1907280.0,60302,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
350,652075.0,1907480.0,60651,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
351,657375.0,1907580.0,60651,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
352,662775.0,1907680.0,60651,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
353,666675.0,1908380.0,60651,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
354,671875.0,1907980.0,60622,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
355,646875.0,1902480.0,60301,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
356,652175.0,1902380.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
357,657575.0,1902080.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
358,662875.0,1901680.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
359,669475.0,1903280.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
360,672275.0,1901080.0,60612,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
361,646975.0,1897980.0,60304,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
362,652375.0,1898180.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
363,657675.0,1898280.0,60644,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
364,662975.0,1898380.0,60624,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
365,668275.0,1898580.0,60624,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
366,673675.0,1897380.0,60612,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
367,647175.0,1891280.0,60304,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
368,652475.0,1891480.0,60304,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
369,657975.0,1888980.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
370,663175.0,1891780.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
371,668475.0,1893280.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
372,673775.0,1892780.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
373,647375.0,1885980.0,60402,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
374,652675.0,1886180.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
375,658075.0,1885180.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
376,663375.0,1886380.0,60623,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
377,669975.0,1886580.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
378,673975.0,1886680.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
379,647475.0,1880180.0,60402,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
380,652675.0,1882680.0,60804,0,0,8.0-10.0,9.0,228.6,road_node,,True,True
381,655575.0,1878180.0,60804,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
382,660975.0,1878380.0,60804,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
383,668675.0,1883880.0,60623,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
384,674075.0,1881380.0,60608,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
385,647775.0,1873380.0,60534,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
386,655775.0,1873080.0,60638,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
387,661075.0,1873080.0,60632,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
388,663775.0,1873180.0,60632,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
389,666375.0,1875980.0,60632,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
390,674375.0,1876080.0,60632,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
391,645275.0,1867280.0,60638,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
392,655875.0,1868680.0,60638,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
393,661175.0,1867780.0,60638,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
394,663875.0,1867880.0,60632,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
395,666475.0,1870580.0,60632,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
396,674475.0,1870780.0,60632,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
397,650575.0,1867480.0,60638,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
398,655975.0,1867680.0,60638,0,0,6.0-8.0,7.0,177.8,road_node,,True,True
399,660475.0,1865680.0,60638,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
400,663975.0,1865180.0,60629,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
401,669375.0,1865280.0,60629,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
402,674575.0,1865480.0,60629,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
403,645575.0,1856580.0,60455,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
404,656075.0,1862280.0,60638,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
405,661475.0,1859880.0,60629,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
406,664075.0,1859880.0,60629,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
407,669475.0,1859980.0,60629,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
408,674775.0,1860180.0,60629,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
409,645775.0,1851280.0,60455,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
410,651075.0,1851480.0,60459,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
411,657275.0,1851680.0,60459,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
412,661675.0,1851780.0,60652,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
413,666975.0,1851980.0,60652,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
414,672175.0,1852080.0,60652,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
415,645975.0,1845980.0,60455,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
416,651275.0,1846180.0,60459,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
417,656575.0,1846380.0,60459,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
418,661775.0,1846480.0,60652,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
419,669475.0,1849280.0,60652,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
420,672475.0,1846780.0,60652,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
421,646175.0,1840780.0,60415,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
422,654375.0,1840980.0,60453,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
423,656575.0,1842380.0,60453,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
424,661875.0,1842580.0,60456,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
425,669875.0,1841380.0,60805,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
426,675175.0,1844480.0,60805,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
427,646375.0,1835380.0,60415,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
428,651475.0,1837380.0,60415,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
429,656775.0,1837780.0,60453,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
430,662075.0,1835880.0,60453,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
431,672775.0,1836180.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
432,675275.0,1841580.0,60805,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
433,646475.0,1832780.0,60482,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
434,651575.0,1832980.0,60415,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
435,656775.0,1835780.0,60453,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
436,662275.0,1830580.0,60803,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
437,670175.0,1833580.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
438,675575.0,1833580.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
439,646575.0,1827480.0,60482,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
440,651775.0,1827680.0,60482,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
441,657075.0,1827880.0,60803,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
442,662375.0,1827980.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
443,670475.0,1825480.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
444,673075.0,1828280.0,60655,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
445,646675.0,1824780.0,60482,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
446,651875.0,1823580.0,60463,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
447,662575.0,1822680.0,60803,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
448,667875.0,1822780.0,60803,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
449,672475.0,1820280.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
450,678575.0,1820480.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
451,646975.0,1816880.0,60463,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
452,652075.0,1819680.0,60463,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
453,658775.0,1819880.0,60803,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
454,665575.0,1814780.0,60445,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
455,668075.0,1817480.0,60472,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
456,675575.0,1817780.0,60406,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
457,649675.0,1809080.0,60463,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
458,652375.0,1809180.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
459,657775.0,1810180.0,60445,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
460,665575.0,1812180.0,60445,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
461,672975.0,1813780.0,60472,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
462,674675.0,1812480.0,60472,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
463,650075.0,1806380.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
464,652475.0,1806480.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
465,660475.0,1806680.0,60445,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
466,665875.0,1806880.0,60445,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
467,668375.0,1809180.0,60472,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
468,673775.0,1807080.0,60469,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
469,647675.0,1798280.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
470,657875.0,1803880.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
471,660675.0,1801380.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
472,663375.0,1800180.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
473,668775.0,1798880.0,60428,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
474,674875.0,1797880.0,60428,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
475,650175.0,1792980.0,60477,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
476,657575.0,1793180.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
477,660875.0,1795980.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
478,663375.0,1798680.0,60452,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
479,669575.0,1792480.0,60428,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
480,674875.0,1792580.0,60428,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
481,650275.0,1790280.0,60477,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
482,652975.0,1789880.0,60477,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
483,658375.0,1787880.0,60478,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
484,664375.0,1787180.0,60478,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
485,669675.0,1787280.0,60478,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
486,674975.0,1787280.0,60429,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
487,650375.0,1787680.0,60477,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
488,653975.0,1782380.0,60477,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
489,659175.0,1781780.0,60478,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
490,664375.0,1781880.0,60478,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
491,669675.0,1781980.0,60478,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
492,679475.0,1787280.0,60429,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
493,654075.0,1776480.0,60477,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
494,664675.0,1776480.0,60478,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
495,669875.0,1776580.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
496,678375.0,1780680.0,60430,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
497,673875.0,1771280.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
498,675275.0,1774080.0,60422,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
499,654175.0,1763180.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
500,659438.0,1770787.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
501,669580.0,1770860.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
502,672575.0,1768580.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
503,675275.0,1766880.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
504,659577.0,1762920.0,60443,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
505,664775.0,1763280.0,60443,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
506,672675.0,1763380.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
507,680675.0,1763380.0,60461,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
508,648975.0,1755280.0,60423,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
509,654275.0,1755280.0,60443,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
510,659575.0,1755280.0,60471,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
511,664875.0,1755280.0,60471,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
512,672775.0,1755380.0,60466,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
513,680675.0,1758080.0,60466,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
514,649775.0,1749980.0,60423,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
515,655175.0,1749980.0,60471,0,0,1.0-1.5,1.25,31.75,road_node,,True,True
516,660475.0,1749980.0,60471,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
517,668775.0,1750080.0,60471,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
518,671575.0,1749980.0,60466,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
519,677275.0,1752980.0,60466,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
520,622875.0,1993480.0,60062,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
521,628975.0,1993480.0,60062,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
522,631675.0,1993480.0,60062,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
523,637975.0,1993480.0,60062,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
524,642275.0,1993380.0,60062,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
525,652075.0,1996080.0,60022,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
526,623275.0,1989380.0,60062,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
527,629075.0,1989480.0,60062,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
528,631675.0,1989580.0,60062,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
529,639275.0,1991380.0,60062,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
530,643675.0,1988180.0,60022,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
531,647575.0,1992380.0,60022,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
532,623775.0,1985780.0,60062,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
533,628975.0,1985480.0,60062,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
534,631675.0,1985580.0,60062,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
535,636975.0,1985580.0,60062,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
536,642975.0,1985480.0,60062,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
537,647575.0,1987180.0,60022,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
538,624075.0,1982780.0,60062,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
539,628975.0,1981580.0,60026,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
540,631675.0,1981580.0,60026,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
541,639575.0,1981480.0,60026,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
542,645175.0,1981480.0,60093,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
543,650275.0,1980180.0,60093,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
544,625875.0,1974680.0,60026,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
545,635675.0,1974880.0,60026,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
546,639375.0,1971180.0,60025,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
547,645375.0,1972280.0,60025,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
548,647475.0,1977580.0,60093,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
549,634275.0,1969580.0,60025,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
550,639675.0,1969580.0,60025,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
551,643475.0,1969580.0,60025,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
552,650075.0,1968280.0,60029,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
553,615175.0,1965080.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
554,618375.0,1962680.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
555,626075.0,1962580.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
556,628175.0,1967080.0,60016,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
557,634175.0,1963780.0,60025,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
558,641175.0,1965180.0,60025,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
559,614575.0,1961280.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
560,621575.0,1958580.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
561,624175.0,1958980.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
562,628775.0,1958780.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
563,634175.0,1958980.0,60714,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
564,643375.0,1960180.0,60053,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
565,615575.0,1954080.0,60016,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
566,619475.0,1954280.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
567,622575.0,1956580.0,60016,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
568,628975.0,1954080.0,60068,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
569,634075.0,1952380.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
570,641375.0,1952580.0,60714,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
571,615575.0,1946180.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
572,619475.0,1951180.0,60018,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
573,624175.0,1951880.0,60068,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
574,630075.0,1951780.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
575,634075.0,1949680.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
576,643175.0,1949980.0,60714,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
577,615675.0,1943680.0,60666,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
578,619575.0,1942980.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
579,622175.0,1942380.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
580,630175.0,1945180.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
581,635275.0,1947180.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
582,643075.0,1942280.0,60631,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
583,620304.0,1939519.0,60666,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
584,617675.0,1935680.0,60666,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
585,622175.0,1942080.0,60018,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
586,628975.0,1939980.0,60068,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
587,632575.0,1938780.0,60656,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
588,639175.0,1940680.0,60631,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
589,625375.0,1930680.0,60176,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
590,628575.0,1930680.0,60176,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
591,635375.0,1930980.0,60656,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
592,638575.0,1933780.0,60656,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
593,614975.0,1927780.0,60666,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
594,622175.0,1927480.0,60666,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
595,625975.0,1927080.0,60176,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
596,629975.0,1926180.0,60176,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
597,635375.0,1928180.0,60706,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
598,640675.0,1928480.0,60706,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
599,612575.0,1921580.0,60106,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
600,616875.0,1923080.0,60131,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
601,622175.0,1921380.0,60131,0,0,1.5-2.0,1.75,44.45,road_node,,True,True
602,631675.0,1920180.0,60634,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
603,635475.0,1922980.0,60634,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
604,641175.0,1923180.0,60634,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
605,612475.0,1917980.0,60164,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
606,616875.0,1917780.0,60164,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
607,625977.0,1917440.0,60131,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
608,627575.0,1919380.0,60131,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
609,635575.0,1916980.0,60171,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
610,641275.0,1915880.0,60707,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
611,612475.0,1908880.0,60164,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
612,617075.0,1914380.0,60164,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
613,622475.0,1909280.0,60165,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
614,630975.0,1909480.0,60160,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
615,635675.0,1912480.0,60171,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
616,638775.0,1909680.0,60305,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
617,617175.0,1909180.0,60164,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
618,617176.0,1906820.0,60163,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
619,622575.0,1905580.0,60165,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
620,627975.0,1904780.0,60160,0,0,3.0-4.0,3.5,88.9,road_node,,True,True
621,634675.0,1904380.0,60305,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
622,641675.0,1905980.0,60305,0,0,4.0-6.0,5.0,127.0,road_node,,True,True
623,617275.0,1902580.0,60163,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
624,622575.0,1902480.0,60104,0,0,2.0-3.0,2.5,63.5,road_node,,True,True
