rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,charging_entries_period,average_wait_min_per_charging_session,average_service_min_per_charging_session,average_station_delay_min_per_charging_session,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
61,focus_7ff9e74162,BIHMH gen 41 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3789,231152.17529894752,10247.35529894752,220904.82,5875726.017092151,5850323.110424685,0.00018576224823139555,25402.906481702354,350.5895805724999,5.298567285657851e-07,72.4576766948417,72.45767722469843,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296885797907698,0.0,0,0
62,focus_7ff9e74162,BIHMH gen 40 focus / crossover_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3787,231152.17529894752,10247.35529894752,220904.82,5875829.333811848,5850420.6566175,0.00018658255266422945,25408.677007766233,350.5895805724999,5.321965141107359e-07,72.47413618589233,72.47413671808884,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296870240674837,0.0,0,0
63,focus_7ff9e74162,BIHMH gen 48 focus / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3789,231152.17529894752,10247.35529894752,220904.82,5876155.390766232,5850744.601999881,0.00018601831387211475,25410.788580333203,350.5895805724999,5.305871143356675e-07,72.48015910466682,72.48015963525394,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296879546235073,0.0,0,0
64,focus_7ff9e74162,BIHMH gen 41 focus / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3793,231152.17529894752,10247.35529894752,220904.82,5876255.797044037,5850850.841420844,0.00018612193136979008,25404.955437071072,350.5895805724998,5.308826664667554e-07,72.46352100819917,72.46352153908184,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.529688779182061,0.0,0,0
65,focus_7ff9e74162,BIHMH gen 45 focus / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3790,231152.17529894752,10247.35529894752,220904.82,5876314.499506952,5850908.951414722,0.0001879020657376015,25405.547904328785,350.5895805725001,5.359602114551271e-07,72.46521092510064,72.46521146106085,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.52968844760157,0.0,0,0
66,focus_7ff9e74162,BIHMH gen 47 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3786,231152.17529894752,10247.35529894752,220904.82,5876493.295533796,5851088.710903194,0.00018618797058346954,25404.58444441416,350.58958057250004,5.310710326286119e-07,72.46246281172816,72.4624633427992,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296884305395884,0.0,0,0
67,focus_7ff9e74162,BIHMH gen 45 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3791,231152.17529894752,10247.35529894752,220904.82,5876681.63040601,5851275.592164734,0.00018787079747458135,25406.0380534044,350.58958057250004,5.358710237988111e-07,72.46660899595837,72.46660953182939,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296884727826399,0.0,0,0
68,focus_7ff9e74162,BIHMH gen 40 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3786,231152.17529894752,10247.35529894752,220904.82,5877144.357832683,5851742.170474569,0.0001862813430184594,25402.187171832902,350.58958057250027,5.313373623775944e-07,72.45562497993248,72.45562551126984,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296880908418033,0.0,0,0
69,focus_7ff9e74162,BIHMH gen 47 focus / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3788,231152.17529894752,10247.35529894752,220904.82,5877336.4984529335,5851927.4946849495,0.00018634509246082093,25409.00358163866,350.5895805724998,5.315191973376e-07,72.47506768497425,72.47506821649344,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296884461418145,0.0,0,0
70,focus_7ff9e74162,BIHMH gen 47 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3788,231152.17529894752,10247.35529894752,220904.82,5877558.424081789,5852152.632714173,0.0001876319687088474,25405.791179985175,350.5895805725002,5.351898034232824e-07,72.46590482951156,72.46590536470136,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296885924725201,0.0,0,0
71,focus_7ff9e74162,BIHMH gen 44 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3784,231152.17529894752,10247.35529894752,220904.82,5877852.652864442,5852453.699585328,0.00018676802973306597,25398.953092345622,350.58958057250004,5.327255574112629e-07,72.44640029195978,72.44640082468533,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296856130074925,0.0,0,0
72,focus_7ff9e74162,BIHMH gen 48 focus / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3784,231152.17529894752,10247.35529894752,220904.82,5878049.396435237,5851240.73796116,9.835099494183558e-05,26808.658375724925,350.58958057250004,2.8053028495950157e-07,76.46735630861407,76.46735658914436,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296666201678,0.0,0,0
73,focus_7ff9e74162,BIHMH gen 41 focus / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3787,231152.17529894752,10247.35529894752,220904.82,5878184.779798069,5852780.004837627,0.00018767704621570628,25404.77477276526,350.5895805724999,5.353183797112184e-07,72.4630056925257,72.46300622784408,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296884746824616,0.0,0,0
74,focus_7ff9e74162,BIHMH gen 44 focus / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3790,231152.17529894752,10247.35529894752,220904.82,5878394.371666724,5851586.562827739,9.83551522388284e-05,26807.808740629684,350.5895805725001,2.805421429758922e-07,76.46493286210475,76.46493314264688,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296672168423349,0.0,0,0
75,focus_7ff9e74162,BIHMH gen 41 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3788,231152.17529894752,10247.35529894752,220904.82,5878570.975270376,5853164.729941644,0.00018745428705088925,25406.245141277366,350.58958057249964,5.346829952698064e-07,72.46719968057785,72.46720021526085,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296876623544995,0.0,0,0
76,focus_7ff9e74162,BIHMH gen 46 focus / mip_intensify,44999348.32,651.679999999702,3,C4;C5;C7,3789,231152.17529894752,10247.35529894752,220904.82,5878797.973434227,5853389.147331537,0.0001841768404814723,25408.82591851311,350.58958057250015,5.253346097186293e-07,72.4745609296814,72.47456145501602,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296885588302824,0.0,0,0
77,focus_7ff9e74162,BIHMH gen 40 focus / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3793,231152.17529894752,10247.35529894752,220904.82,5878890.168761305,5853489.579810953,0.00018708816765459325,25400.588763264088,350.58958057250004,5.336386989855348e-07,72.45106577835499,72.45106631199369,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296884028354113,0.0,0,0
78,focus_7ff9e74162,BIHMH gen 46 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3789,231152.17529894752,10247.35529894752,220904.82,5878951.042251896,5853546.724101085,0.0001858402757604311,25404.31796497139,350.5895805725,5.300792894556669e-07,72.46170272227448,72.46170325235377,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296884293665344,0.0,0,0
79,focus_7ff9e74162,BIHMH gen 42 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3787,231152.17529894752,10247.35529894752,220904.82,5879162.029435324,5853753.959483815,0.00018774762257295582,25408.069763760857,350.5895805725002,5.355196873403103e-07,72.47240412071115,72.47240465623084,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296882584408293,0.0,0,0
80,focus_7ff9e74162,BIHMH gen 49 focus / remove_fix,44999348.32,651.679999999702,3,C4;C5;C7,3789,231152.17529894752,10247.35529894752,220904.82,5879273.705373435,5853867.614219528,0.00018579704577038525,25406.090968110508,350.5895805725002,5.299559829102318e-07,72.46675992658787,72.46676045654385,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296885943182315,0.0,0,0
81,focus_7ff9e74162,BIHMH gen 48 focus / crossover_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3789,231152.17529894752,10247.35529894752,220904.82,5879422.918543329,5852619.951975284,9.834674173787755e-05,26802.96646969834,350.5895805725006,2.805181533840245e-07,76.45112106848704,76.45112134900519,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.529665431072846,0.0,0,0
82,focus_7ff9e74162,BIHMH gen 49 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3786,231152.17529894752,10247.35529894752,220904.82,5879713.895292308,5854309.609273126,0.0001874943556434625,25404.285831686644,350.5895805725,5.347972844409439e-07,72.46161106728378,72.46161160208106,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.529688560863912,0.0,0,0
83,focus_7ff9e74162,BIHMH gen 47 focus / remove_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3792,231152.17529894752,10247.35529894752,220904.82,5879774.162620693,5854368.083062553,0.00018678184055763815,25406.07937135888,350.5895805724999,5.327649505516686e-07,72.46672684873202,72.46672738149698,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.529688404180897,0.0,0,0
84,focus_8ae04844c6,BIHMH gen 94 focus / station_prune_fix,44999810.32,189.67999999970198,2,C5;C7,4035,233590.20523471743,9973.985234717471,223616.21999999997,5879965.796686487,5855487.922119186,0.09000530057917516,24477.78456200035,336.49678017249994,0.00026747744965950436,72.74299786598905,72.74326534343871,0.0,233643.82685384998,10027.60685385,9931.889003970151,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6452326731836048,0.0,0,0
85,focus_7ff9e74162,BIHMH gen 43 focus / mip_intensify,44999788.8,211.20000000298023,3,C4;C5;C7,3791,231152.17529894752,10247.35529894752,220904.82,5879996.216410659,5854593.657876708,0.00018751858922514466,25402.558346433005,350.5895805724999,5.348664068080223e-07,72.45668369536699,72.45668423023339,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296884712872617,0.0,0,0
86,focus_7ff9e74162,BIHMH gen 42 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3790,231152.17529894752,10247.35529894752,220904.82,5880547.497725978,5855139.357463991,0.00018642719871971088,25408.140075558338,350.5895805725006,5.31753392143833e-07,72.47260467372627,72.47260520547965,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296851942999298,0.0,0,0
87,focus_7ff9e74162,BIHMH gen 46 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3790,231152.17529894752,10247.35529894752,220904.82,5881258.249881858,5855846.332284729,0.0001866010911921188,25411.91741052872,350.58958057250044,5.322493922591931e-07,72.48337890998344,72.48337944223283,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296884338377337,0.0,0,0
88,focus_7ff9e74162,BIHMH gen 47 focus / add_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3792,231152.17529894752,10247.35529894752,220904.82,5881386.358600617,5855976.229038764,0.00018813301338429015,25410.129373720585,350.5895805725002,5.366189522149394e-07,72.47827882456392,72.47827936118287,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296885077732342,0.0,0,0
89,focus_7ff9e74162,BIHMH gen 43 focus / remove_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3788,231152.17529894752,10247.35529894752,220904.82,5881479.645214694,5856082.627590315,0.0001869213640807175,25397.017437457052,350.5895805724999,5.331629188051789e-07,72.44087914987279,72.4408796830357,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296856610909534,0.0,0,0
90,focus_7ff9e74162,BIHMH gen 40 focus / swap_fix,44999348.32,651.679999999702,3,C4;C5;C7,3784,231152.17529894752,10247.35529894752,220904.82,5881630.089924365,5856226.051661179,0.00018596284767639253,25404.03807722276,350.58958057250015,5.30428905995215e-07,72.46090438779979,72.46090491822869,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296860699241183,0.0,0,0
91,focus_7ff9e74162,BIHMH gen 46 focus / swap_fix,44999788.8,211.20000000298023,3,C4;C5;C7,3790,231152.17529894752,10247.35529894752,220904.82,5882288.0052471375,5856877.749455348,0.00018579064067325194,25410.255605999497,350.5895805725001,5.299377134079757e-07,72.478638881696,72.47863941163371,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296884226250202,0.0,0,0
92,focus_7ff9e74162,BIHMH gen 47 focus / add_fix,44999568.56,431.4399999976158,3,C4;C5;C7,3786,231152.17529894752,10247.35529894752,220904.82,5886063.087333639,5860664.040688273,0.00018658417524891382,25399.046458782686,350.5895805725002,5.322011422707673e-07,72.44666660460061,72.44666713680175,0.0,231205.24126120002,10300.4212612,10202.099279659587,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5296881217062832,0.0,0,0
93,focus_a3f0e91a6e,BIHMH gen 87 focus / station_prune_fix,44999590.08,409.92000000178814,2,C5;C7,3996,233349.25141026755,10119.791410267513,223229.46000000002,5893628.5400048075,5866816.841587717,0.18787484843262803,26811.510542242835,367.9077387175,0.0005106575063833837,72.87563625518136,72.87614691268774,0.0,233408.19793395002,10178.73793395,10081.577472463212,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6595287166716567,0.0,0,0
94,focus_23174d24c4,BIHMH gen 34 focus / mip_intensify,44999369.84,630.1599999964237,2,C5;C7,3978,233607.067038055,10213.647038054987,223393.41999999998,5894239.036132359,5869496.180554958,0.06138411774862936,24742.794193283033,344.1990728425001,0.0001783389979574923,71.88512737396285,71.8853057129608,0.0,233661.03112735,10267.61112735,10169.60233274563,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6068845038297973,0.0,0,0
95,focus_23174d24c4,BIHMH gen 32 focus / mip_intensify,44999810.32,189.67999999970198,2,C5;C7,3981,233607.067038055,10213.647038054987,223393.41999999998,5894948.558982311,5869878.000461117,0.10691292319672904,25070.4516082706,344.1990728425002,0.0003106136292402235,72.83706897067216,72.8373795843014,0.0,233661.03112735,10267.61112735,10169.60233274563,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6487534046670185,0.0,0,0
96,focus_8d1d0b7bd5,BIHMH gen 11 focus / station_prune_fix,44999590.08,409.92000000178814,2,C5;C7,4043,233638.24017376496,9958.35017376497,223679.88999999998,5899385.530756862,5872440.069729061,0.16607584503267295,26945.294951955602,361.73468596750024,0.0004591095393257198,74.48911038179092,74.48956949133024,0.0,233687.31750724997,10007.42750725,9911.902277972124,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6375679989243163,0.0,0,0
97,focus_8d1d0b7bd5,BIHMH gen 19 focus / mip_intensify,44999590.08,409.92000000178814,2,C5;C7,3978,233638.24017376496,9958.35017376497,223679.88999999998,5899611.337984117,5873207.53854148,0.07664941858967608,26403.722793218076,361.7346859675001,0.00021189402499422632,72.99195741375574,72.99216930778074,0.0,233687.31750724997,10007.42750725,9911.902277972124,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6361058735104036,0.0,0,0
98,focus_8ae04844c6,BIHMH gen 93 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3916,233587.41450236243,9971.19450236247,223616.21999999997,5899988.132762604,5874772.67258288,0.0010521575575494352,25215.459127566686,333.7060478174999,3.152947225352201e-06,75.56188835198078,75.56189150492801,0.0,233643.82685384998,10027.60685385,9931.889003970151,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5175176667048884,0.0,0,0
99,focus_8ae04844c6,BIHMH gen 97 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3918,233587.41450236243,9971.19450236247,223616.21999999997,5900581.23482437,5875361.752444469,0.001138604994702153,25219.481241295027,333.7060478174997,3.411999878782071e-06,75.57394121633448,75.57394462833436,0.0,233643.82685384998,10027.60685385,9931.889003970151,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5175156229351939,0.0,0,0
100,focus_8d1d0b7bd5,BIHMH gen 19 focus / station_prune_fix,44999590.08,409.92000000178814,2,C5;C7,3974,233638.24017376496,9958.35017376497,223679.88999999998,5901222.696286303,5874805.396454914,0.07825140055449037,26417.221579988876,361.73468596750007,0.00021632263531819795,73.0292742299043,73.02949055253963,0.0,233687.31750724997,10007.42750725,9911.902277972124,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.6361065131829922,0.0,0,0
101,focus_8ae04844c6,BIHMH gen 98 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3915,233587.41450236243,9971.19450236247,223616.21999999997,5902573.715536229,5877356.083913524,0.0011004044110942566,25217.630522301482,333.70604781750023,3.2975261260354935e-06,75.56839526052791,75.56839855805403,0.0,233643.82685384998,10027.60685385,9931.889003970151,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5175208595325261,0.0,0,0
102,focus_8ae04844c6,BIHMH gen 91 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3919,233587.41450236243,9971.19450236247,223616.21999999997,5903772.6559721315,5878559.006717144,0.0010227905567107415,25213.648232196923,333.70604781749995,3.0649446223704464e-06,75.55646173360928,75.5564647985539,0.0,233643.82685384998,10027.60685385,9931.889003970151,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5175185017964298,0.0,0,0
103,focus_8ae04844c6,BIHMH gen 98 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3917,233587.41450236243,9971.19450236247,223616.21999999997,5904056.200282503,5878840.275988929,0.001063832475292083,25215.923229741857,333.7060478175002,3.187932859622251e-06,75.56327910344658,75.56328229137944,0.0,233643.82685384998,10027.60685385,9931.889003970151,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5175185462169718,0.0,0,0
104,focus_8ae04844c6,BIHMH gen 99 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3916,233587.41450236243,9971.19450236247,223616.21999999997,5904412.36259555,5879195.1883443035,0.0010899562947371821,25217.173161289353,333.7060478174999,3.26621678529862e-06,75.56702470996373,75.56702797618051,0.0,233643.82685384998,10027.60685385,9931.889003970151,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.51752123041809,0.0,0,0
105,focus_8ae04844c6,BIHMH gen 95 focus / station_prune_fix,44999985.92,14.07999999821186,2,C4;C5,3915,233587.41450236243,9971.19450236247,223616.21999999997,5904686.978359724,5879449.546761027,0.0015419136269033697,25237.43005678446,333.7060478175001,4.620574415680425e-06,75.62772752199717,75.62773214257159,0.0,233643.82685384998,10027.60685385,9931.889003970151,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.5175192401080693,0.0,0,0
